date,nav
2019-12-27,1.0249
2019-12-30,1.0251
2019-12-31,1.0256
2020-01-02,1.0249
2020-01-03,1.0248
2020-01-06,1.0257
2020-01-07,1.0141
2020-01-08,1.0144
2020-01-09,1.0149
2020-01-10,1.0166
2020-01-13,1.0169
2020-01-14,1.0168
2020-01-15,1.017
2020-01-16,1.0173
2020-01-17,1.018
2020-01-20,1.02
2020-01-21,1.0212
2020-01-22,1.0225
2020-01-23,1.0235
2020-02-03,1.0298
2020-02-04,1.0316
2020-02-05,1.0315
2020-02-06,1.0315
2020-02-07,1.0335
2020-02-10,1.0349
2020-02-11,1.0332
2020-02-12,1.0333
2020-02-13,1.0337
2020-02-14,1.0326
2020-02-17,1.0315
2020-02-18,1.0326
2020-02-19,1.0327
2020-02-20,1.0318
2020-02-21,1.0335
2020-02-24,1.0351
2020-02-25,1.0355
2020-02-26,1.0358
2020-02-27,1.0369
2020-02-28,1.0393
2020-03-02,1.0393
2020-03-03,1.0391
2020-03-04,1.0414
2020-03-05,1.0412
2020-03-06,1.0437
2020-03-09,1.0496
2020-03-10,1.0464
2020-03-11,1.0463
2020-03-12,1.0458
2020-03-13,1.0438
2020-03-16,1.044
2020-03-17,1.0425
2020-03-18,1.0415
2020-03-19,1.0408
2020-03-20,1.0416
2020-03-23,1.044
2020-03-24,1.0443
2020-03-25,1.0448
2020-03-26,1.0469
2020-03-27,1.0471
2020-03-30,1.0473
2020-03-31,1.0497
2020-04-01,1.0522
2020-04-02,1.0515
2020-04-03,1.0516
2020-04-07,1.0583
2020-04-08,1.0629
2020-04-09,1.0635
2020-04-10,1.0626
2020-04-13,1.053
2020-04-14,1.0543
2020-04-15,1.0558
2020-04-16,1.0575
2020-04-17,1.0568
2020-04-20,1.0551
2020-04-21,1.0559
2020-04-22,1.0574
2020-04-23,1.059
2020-04-24,1.06
2020-04-27,1.0594
2020-04-28,1.06
2020-04-29,1.0613
2020-04-30,1.0602
2020-05-06,1.058
2020-05-07,1.0545
2020-05-08,1.0531
2020-05-11,1.0457
2020-05-12,1.0458
2020-05-13,1.0448
2020-05-14,1.0446
2020-05-15,1.0463
2020-05-18,1.0436
2020-05-19,1.0424
2020-05-20,1.0432
2020-05-21,1.0433
2020-05-22,1.0465
2020-05-25,1.0437
2020-05-26,1.0395
2020-05-27,1.0367
2020-05-28,1.0379
2020-05-29,1.0382
2020-06-01,1.0363
2020-06-02,1.031
2020-06-03,1.0293
2020-06-04,1.0258
2020-06-05,1.023
2020-06-08,1.0249
2020-06-09,1.0256
2020-06-10,1.0252
2020-06-11,1.0275
2020-06-12,1.0302
2020-06-15,1.0308
2020-06-16,1.0267
2020-06-17,1.0249
2020-06-18,1.0255
2020-06-19,1.0257
2020-06-22,1.025
2020-06-23,1.0227
2020-06-24,1.0254
2020-06-29,1.0265
2020-06-30,1.028
2020-07-01,1.029
2020-07-02,1.03
2020-07-03,1.0285
2020-07-06,1.0216
2020-07-07,1.0191
2020-07-08,1.0149
2020-07-09,1.0092
2020-07-10,0.9848
2020-07-13,0.9805
2020-07-14,0.9813
2020-07-15,0.9841
2020-07-16,0.9862
2020-07-17,0.9866
2020-07-20,0.9879
2020-07-21,0.9932
2020-07-22,0.9955
2020-07-23,0.9953
2020-07-24,0.998
2020-07-27,0.9978
2020-07-28,0.9961
2020-07-29,0.9942
2020-07-30,0.9942
2020-07-31,0.9923
2020-08-03,0.9929
2020-08-04,0.9936
2020-08-05,0.9945
2020-08-06,0.9939
2020-08-07,0.9937
2020-08-10,0.9957
2020-08-11,0.9959
2020-08-12,0.9955
2020-08-13,0.9952
2020-08-14,0.9958
2020-08-17,0.9965
2020-08-18,0.996
2020-08-19,0.9949
2020-08-20,0.9929
2020-08-21,0.9939
2020-08-24,0.9928
2020-08-25,0.991
2020-08-26,0.9909
2020-08-27,0.9902
2020-08-28,0.9892
2020-08-31,0.9901
2020-09-01,0.9895
2020-09-02,0.9873
2020-09-03,0.9862
2020-09-04,0.9853
2020-09-07,0.9841
2020-09-08,0.9846
2020-09-09,0.9856
2020-09-10,0.9868
2020-09-11,0.9855
2020-09-14,0.9846
2020-09-15,0.9859
2020-09-16,0.9861
2020-09-17,0.9852
2020-09-18,0.9852
2020-09-21,0.9869
2020-09-22,0.9877
2020-09-23,0.9874
2020-09-24,0.9875
2020-09-25,0.9866
2020-09-28,0.9872
2020-09-29,0.987
2020-09-30,0.9869
2020-10-09,0.9861
2020-10-12,0.987
2020-10-13,0.9876
2020-10-14,0.9871
2020-10-15,0.9869
2020-10-16,0.9873
2020-10-19,0.9888
2020-10-20,0.9892
2020-10-21,0.99
2020-10-22,0.9911
2020-10-23,0.9906
2020-10-26,0.9908
2020-10-27,0.9929
2020-10-28,0.9924
2020-10-29,0.9931
2020-10-30,0.9935
2020-11-02,0.9944
2020-11-03,0.9951
2020-11-04,0.995
2020-11-05,0.9951
2020-11-06,0.9948
2020-11-09,0.994
2020-11-10,0.9941
2020-11-11,0.995
2020-11-12,0.9948
2020-11-13,0.9946
2020-11-16,0.9951
2020-11-17,0.995
2020-11-18,0.9944
2020-11-19,0.9931
2020-11-20,0.9926
2020-11-23,0.9946
2020-11-24,0.9946
2020-11-25,0.9954
2020-11-26,0.9955
2020-11-27,0.9957
2020-11-30,0.9982
2020-12-01,0.9979
2020-12-02,0.9971
2020-12-03,0.9972
2020-12-04,0.9979
2020-12-07,0.998
2020-12-08,0.9989
2020-12-09,0.999
2020-12-10,0.9995
2020-12-11,0.9988
2020-12-14,0.999
2020-12-15,0.9998
2020-12-16,1.0006
2020-12-17,1.0006
2020-12-18,1.0005
2020-12-21,1.0023
2020-12-22,1.0039
2020-12-23,1.004
2020-12-24,1.0029
2020-12-25,1.0039
2020-12-28,1.0048
2020-12-29,1.0049
2020-12-30,1.0057
2020-12-31,1.006
2021-01-04,1.0054
2021-01-05,1.0065
2021-01-06,1.0069
2021-01-07,1.0074
2021-01-08,1.0069
2021-01-11,1.0065
2021-01-12,1.0016
2021-01-13,1.0029
2021-01-14,1.0035
2021-01-15,1.0025
2021-01-18,1.0017
2021-01-19,1.0022
2021-01-20,1.0027
2021-01-21,1.0033
2021-01-22,1.0036
2021-01-25,1.003
2021-01-26,1.0013
2021-01-27,1.001
2021-01-28,0.9994
2021-01-29,0.9998
2021-02-01,1.0005
2021-02-02,1.0008
2021-02-03,0.9997
2021-02-04,0.9986
2021-02-05,0.9985
2021-02-08,0.9981
2021-02-09,0.9987
2021-02-10,0.9981
2021-02-18,0.9972
2021-02-19,0.9984
2021-02-22,0.9983
2021-02-23,0.9988
2021-02-24,0.9992
2021-02-25,0.9992
2021-02-26,0.9988
2021-03-01,1.0001
2021-03-02,1.0001
2021-03-03,1.0002
2021-03-04,1.0002
2021-03-05,1.001
2021-03-08,1.0018
2021-03-09,1.0016
2021-03-10,1.0021
2021-03-11,1.002
2021-03-12,1.0018
2021-03-15,1.0013
2021-03-16,1.0019
2021-03-17,1.0023
2021-03-18,1.0021
2021-03-19,1.0029
2021-03-22,1.0037
2021-03-23,1.0041
2021-03-24,1.0054
2021-03-25,1.0056
2021-03-26,1.0053
2021-03-29,1.0053
2021-03-30,1.0058
2021-03-31,1.006
2021-04-01,1.006
2021-04-02,1.0062
2021-04-06,1.0059
2021-04-07,1.0059
2021-04-08,1.006
2021-04-09,1.0065
2021-04-12,1.0074
2021-04-13,1.0042
2021-04-14,1.0041
2021-04-15,1.0042
2021-04-16,1.0046
2021-04-19,1.0054
2021-04-20,1.0062
2021-04-21,1.007
2021-04-22,1.007
2021-04-23,1.0071
2021-04-26,1.006
2021-04-27,1.006
2021-04-28,1.0062
2021-04-29,1.0065
2021-04-30,1.0073
2021-05-06,1.0086
2021-05-07,1.0085
2021-05-10,1.0086
2021-05-11,1.0094
2021-05-12,1.0097
2021-05-13,1.0092
2021-05-14,1.0096
2021-05-17,1.0093
2021-05-18,1.0097
2021-05-19,1.0106
2021-05-20,1.0116
2021-05-21,1.0131
2021-05-24,1.0132
2021-05-25,1.0132
2021-05-26,1.0139
2021-05-27,1.0136
2021-05-28,1.0133
2021-05-31,1.0139
2021-06-01,1.0144
2021-06-02,1.0135
2021-06-03,1.0141
2021-06-04,1.013
2021-06-07,1.0121
2021-06-08,1.0121
2021-06-09,1.0122
2021-06-10,1.0128
2021-06-11,1.0124
2021-06-15,1.0125
2021-06-16,1.0124
2021-06-17,1.0119
2021-06-18,1.0123
2021-06-21,1.0133
2021-06-22,1.0134
2021-06-23,1.0136
2021-06-24,1.014
2021-06-25,1.0139
2021-06-28,1.0137
2021-06-29,1.0137
2021-06-30,1.0146
2021-07-01,1.0146
2021-07-02,1.0148
2021-07-05,1.0157
2021-07-06,1.0154
2021-07-07,1.0166
2021-07-08,1.0199
2021-07-09,1.0193
2021-07-12,1.0132
2021-07-13,1.0146
2021-07-14,1.0148
2021-07-15,1.0139
2021-07-16,1.0145
2021-07-19,1.0146
2021-07-20,1.0156
2021-07-21,1.0165
2021-07-22,1.0166
2021-07-23,1.0179
2021-07-26,1.0202
2021-07-27,1.0189
2021-07-28,1.0182
2021-07-29,1.0194
2021-07-30,1.022
2021-08-02,1.0241
2021-08-03,1.0233
2021-08-04,1.0228
2021-08-05,1.0243
2021-08-06,1.0242
2021-08-09,1.0227
2021-08-10,1.022
2021-08-11,1.0217
2021-08-12,1.0221
2021-08-13,1.022
2021-08-16,1.0221
2021-08-17,1.0225
2021-08-18,1.0239
2021-08-19,1.0245
2021-08-20,1.0244
2021-08-23,1.0239
2021-08-24,1.0244
2021-08-25,1.0248
2021-08-26,1.023
2021-08-27,1.0235
2021-08-30,1.0243
2021-08-31,1.0244
2021-09-01,1.0258
2021-09-02,1.0259
2021-09-03,1.026
2021-09-06,1.0263
2021-09-07,1.0257
2021-09-08,1.0255
2021-09-09,1.0252
2021-09-10,1.0252
2021-09-13,1.0246
2021-09-14,1.024
2021-09-15,1.0243
2021-09-16,1.0237
2021-09-17,1.024
2021-09-22,1.0249
2021-09-23,1.025
2021-09-24,1.0248
2021-09-27,1.0248
2021-09-28,1.0244
2021-09-29,1.0246
2021-09-30,1.0251
2021-10-08,1.0251
2021-10-11,1.0233
2021-10-12,1.0224
2021-10-13,1.022
2021-10-14,1.022
2021-10-15,1.022
2021-10-18,1.0191
2021-10-19,1.0108
2021-10-20,1.0115
2021-10-21,1.0129
2021-10-22,1.0127
2021-10-25,1.0132
2021-10-26,1.0137
2021-10-27,1.0141
2021-10-28,1.0148
2021-10-29,1.0151
2021-11-01,1.0165
2021-11-02,1.018
2021-11-03,1.0185
2021-11-04,1.0193
2021-11-05,1.0211
2021-11-08,1.0212
2021-11-09,1.0209
2021-11-10,1.0211
2021-11-11,1.0206
2021-11-12,1.0211
2021-11-15,1.022
2021-11-16,1.0222
2021-11-17,1.022
2021-11-18,1.0226
2021-11-19,1.0224
2021-11-22,1.0234
2021-11-23,1.0235
2021-11-24,1.0243
2021-11-25,1.0249
2021-11-26,1.0262
2021-11-29,1.0262
2021-11-30,1.0262
2021-12-01,1.0259
2021-12-02,1.0258
2021-12-03,1.0253
2021-12-06,1.0279
2021-12-07,1.027
2021-12-08,1.0265
2021-12-09,1.027
2021-12-10,1.0275
2021-12-13,1.0279
2021-12-14,1.029
2021-12-15,1.0297
2021-12-16,1.0301
2021-12-17,1.0306
2021-12-20,1.0305
2021-12-21,1.0305
2021-12-22,1.0314
2021-12-23,1.0322
2021-12-24,1.0325
2021-12-27,1.0334
2021-12-28,1.0342
2021-12-29,1.0348
2021-12-30,1.036
2021-12-31,1.0367
2022-01-04,1.0368
2022-01-05,1.0366
2022-01-06,1.0356
2022-01-07,1.0356
2022-01-10,1.0365
2022-01-11,1.0371
2022-01-12,1.0375
2022-01-13,1.0377
2022-01-14,1.0294
2022-01-17,1.0305
2022-01-18,1.0328
2022-01-19,1.0354
2022-01-20,1.0357
2022-01-21,1.037
2022-01-24,1.0399
2022-01-25,1.0392
2022-01-26,1.0381
2022-01-27,1.0374
2022-01-28,1.038
2022-02-07,1.038
2022-02-08,1.039
2022-02-09,1.0385
2022-02-10,1.0389
2022-02-11,1.0345
2022-02-14,1.0338
2022-02-15,1.0335
2022-02-16,1.0337
2022-02-17,1.0343
2022-02-18,1.0337
2022-02-21,1.0326
2022-02-22,1.0305
2022-02-23,1.0307
2022-02-24,1.0313
2022-02-25,1.0316
2022-02-28,1.0317
2022-03-01,1.0311
2022-03-02,1.0301
2022-03-03,1.0285
2022-03-04,1.0287
2022-03-07,1.0295
2022-03-08,1.0298
2022-03-09,1.0288
2022-03-10,1.0283
2022-03-11,1.0297
2022-03-14,1.0318
2022-03-15,1.0291
2022-03-16,1.0291
2022-03-17,1.0293
2022-03-18,1.0298
2022-03-21,1.0294
2022-03-22,1.0284
2022-03-23,1.0288
2022-03-24,1.0295
2022-03-25,1.0299
2022-03-28,1.0307
2022-03-29,1.0305
2022-03-30,1.0314
2022-03-31,1.0309
2022-04-01,1.0325
2022-04-06,1.0343
2022-04-07,1.0353
2022-04-08,1.0362
2022-04-11,1.0354
2022-04-12,1.0195
2022-04-13,1.02
2022-04-14,1.0208
2022-04-15,1.0215
2022-04-18,1.0194
2022-04-19,1.0192
2022-04-20,1.0187
2022-04-21,1.0191
2022-04-22,1.0188
2022-04-25,1.0202
2022-04-26,1.0201
2022-04-27,1.0197
2022-04-28,1.0191
2022-04-29,1.0195
2022-05-05,1.0205
2022-05-06,1.0204
2022-05-09,1.0215
2022-05-10,1.0228
2022-05-11,1.0225
2022-05-12,1.0232
2022-05-13,1.0234
2022-05-16,1.0236
2022-05-17,1.0243
2022-05-18,1.0249
2022-05-19,1.0252
2022-05-20,1.0254
2022-05-23,1.0266
2022-05-24,1.0268
2022-05-25,1.0273
2022-05-26,1.0291
2022-05-27,1.0293
2022-05-30,1.0282
2022-05-31,1.0265
2022-06-01,1.0262
2022-06-02,1.0259
2022-06-06,1.0251
2022-06-07,1.0262
2022-06-08,1.0259
2022-06-09,1.0261
2022-06-10,1.0263
2022-06-13,1.0263
2022-06-14,1.0259
2022-06-15,1.0257
2022-06-16,1.0262
2022-06-17,1.0263
2022-06-20,1.0263
2022-06-21,1.0263
2022-06-22,1.0266
2022-06-23,1.0266
2022-06-24,1.0264
2022-06-27,1.0243
2022-06-28,1.0243
2022-06-29,1.0246
2022-06-30,1.0258
2022-07-01,1.0262
2022-07-04,1.025
2022-07-05,1.0249
2022-07-06,1.0254
2022-07-07,1.0256
2022-07-08,1.0257
2022-07-11,1.027
2022-07-12,1.0161
2022-07-13,1.0164
2022-07-14,1.0175
2022-07-15,1.0177
2022-07-18,1.0184
2022-07-19,1.0185
2022-07-20,1.0199
2022-07-21,1.0207
2022-07-22,1.0203
2022-07-25,1.021
2022-07-26,1.022
2022-07-27,1.0225
2022-07-28,1.0216
2022-07-29,1.0229
2022-08-01,1.0251
2022-08-02,1.0255
2022-08-03,1.0263
2022-08-04,1.0275
2022-08-05,1.0276
2022-08-08,1.0277
2022-08-09,1.0274
2022-08-10,1.0276
2022-08-11,1.0276
2022-08-12,1.0277
2022-08-15,1.0323
2022-08-16,1.0331
2022-08-17,1.0332
2022-08-18,1.0345
2022-08-19,1.0352
2022-08-22,1.0356
2022-08-23,1.0346
2022-08-24,1.0348
2022-08-25,1.0339
2022-08-26,1.0337
2022-08-29,1.0346
2022-08-30,1.0355
2022-08-31,1.0355
2022-09-01,1.036
2022-09-02,1.0364
2022-09-05,1.0372
2022-09-06,1.038
2022-09-07,1.0381
2022-09-08,1.0382
2022-09-09,1.0373
2022-09-13,1.0373
2022-09-14,1.0369
2022-09-15,1.0368
2022-09-16,1.036
2022-09-19,1.0361
2022-09-20,1.037
2022-09-21,1.0378
2022-09-22,1.0378
2022-09-23,1.0376
2022-09-26,1.0361
2022-09-27,1.0356
2022-09-28,1.0346
2022-09-29,1.0331
2022-09-30,1.0325
2022-10-10,1.0354
2022-10-11,1.0356
2022-10-12,1.0358
2022-10-13,1.0364
2022-10-14,1.0379
2022-10-17,1.0382
2022-10-18,1.0368
2022-10-19,1.0373
2022-10-20,1.037
2022-10-21,1.0371
2022-10-24,1.0377
2022-10-25,1.0375
2022-10-26,1.038
2022-10-27,1.0386
2022-10-28,1.0395
2022-10-31,1.0405
2022-11-01,1.0397
2022-11-02,1.0391
2022-11-03,1.0393
2022-11-04,1.0382
2022-11-07,1.0388
2022-11-08,1.0384
2022-11-09,1.0379
2022-11-10,1.0379
2022-11-11,1.0359
2022-11-14,1.0277
2022-11-15,1.0276
2022-11-16,1.0257
2022-11-17,1.0274
2022-11-18,1.0278
2022-11-21,1.0299
2022-11-22,1.0302
2022-11-23,1.0322
2022-11-24,1.0325
2022-11-25,1.0307
2022-11-28,1.0308
2022-11-29,1.0275
2022-11-30,1.0281
2022-12-01,1.0288
2022-12-02,1.0292
2022-12-05,1.0288
2022-12-06,1.0278
2022-12-07,1.0279
2022-12-08,1.029
2022-12-09,1.0284
2022-12-12,1.0282
2022-12-13,1.0259
2022-12-14,1.0281
2022-12-15,1.0282
2022-12-16,1.0277
2022-12-19,1.0295
2022-12-20,1.0293
2022-12-21,1.0286
2022-12-22,1.0296
2022-12-23,1.0311
2022-12-26,1.0308
2022-12-27,1.0294
2022-12-28,1.0293
2022-12-29,1.0308
2022-12-30,1.0317
2022-12-31,1.0318
2023-01-03,1.0328
2023-01-04,1.0344
2023-01-05,1.0336
2023-01-06,1.0331
2023-01-09,1.0329
2023-01-10,1.0294
2023-01-11,1.0294
2023-01-12,1.0294
2023-01-13,1.0285
2023-01-16,1.0265
2023-01-17,1.0264
2023-01-18,1.0262
2023-01-19,1.0266
2023-01-20,1.0263
2023-01-30,1.0275
2023-01-31,1.0284
2023-02-01,1.028
2023-02-02,1.0286
2023-02-03,1.0288
2023-02-06,1.0285
2023-02-07,1.0286
2023-02-08,1.0287
2023-02-09,1.0292
2023-02-10,1.0293
2023-02-13,1.0296
2023-02-14,1.0302
2023-02-15,1.0303
2023-02-16,1.0307
2023-02-17,1.0304
2023-02-20,1.0296
2023-02-21,1.0288
2023-02-22,1.0293
2023-02-23,1.0288
2023-02-24,1.0288
2023-02-27,1.0289
2023-02-28,1.0288
2023-03-01,1.0287
2023-03-02,1.0283
2023-03-03,1.0282
2023-03-06,1.0296
2023-03-07,1.0302
2023-03-08,1.0302
2023-03-09,1.0309
2023-03-10,1.0315
2023-03-13,1.0316
2023-03-14,1.0318
2023-03-15,1.0319
2023-03-16,1.0325
2023-03-17,1.0328
2023-03-20,1.0343
2023-03-21,1.0344
2023-03-22,1.0342
2023-03-23,1.0346
2023-03-24,1.0341
2023-03-27,1.0349
2023-03-28,1.0349
2023-03-29,1.0345
2023-03-30,1.0345
2023-03-31,1.0352
2023-04-03,1.0352
2023-04-04,1.0354
2023-04-06,1.0354
2023-04-07,1.0358
2023-04-10,1.036
2023-04-11,1.0333
2023-04-12,1.0337
2023-04-13,1.0334
2023-04-14,1.0333
2023-04-17,1.0327
2023-04-18,1.0334
2023-04-19,1.0339
2023-04-20,1.0339
2023-04-21,1.0341
2023-04-24,1.0346
2023-04-25,1.0349
2023-04-26,1.0354
2023-04-27,1.0367
2023-04-28,1.037
2023-05-04,1.0384
2023-05-05,1.0401
2023-05-08,1.0396
2023-05-09,1.0403
2023-05-10,1.0414
2023-05-11,1.0432
2023-05-12,1.0431
2023-05-15,1.0427
2023-05-16,1.0427
2023-05-17,1.0424
2023-05-18,1.0422
2023-05-19,1.0428
2023-05-22,1.0439
2023-05-23,1.0448
2023-05-24,1.0444
2023-05-25,1.0445
2023-05-26,1.0439
2023-05-29,1.0447
2023-05-30,1.0446
2023-05-31,1.0454
2023-06-01,1.0459
2023-06-02,1.0451
2023-06-05,1.0457
2023-06-06,1.0466
2023-06-07,1.0469
2023-06-08,1.0468
2023-06-09,1.0476
2023-06-12,1.0478
2023-06-13,1.0499
2023-06-14,1.0498
2023-06-15,1.0484
2023-06-16,1.0474
2023-06-19,1.0461
2023-06-20,1.0468
2023-06-21,1.0477
2023-06-26,1.0486
2023-06-27,1.0482
2023-06-28,1.0486
2023-06-29,1.0491
2023-06-30,1.0499
2023-07-03,1.0502
2023-07-04,1.0501
2023-07-05,1.051
2023-07-06,1.0512
2023-07-07,1.0516
2023-07-10,1.0518
2023-07-11,1.0476
2023-07-12,1.0475
2023-07-13,1.0472
2023-07-14,1.047
2023-07-17,1.0477
2023-07-18,1.0482
2023-07-19,1.0483
2023-07-20,1.0485
2023-07-21,1.049
2023-07-24,1.0497
2023-07-25,1.0472
2023-07-26,1.048
2023-07-27,1.0487
2023-07-28,1.0481
2023-07-31,1.0477
2023-08-01,1.0481
2023-08-02,1.0485
2023-08-03,1.0497
2023-08-04,1.05
2023-08-07,1.0504
2023-08-08,1.0508
2023-08-09,1.0511
2023-08-10,1.051
2023-08-11,1.0515
2023-08-14,1.0525
2023-08-15,1.0544
2023-08-16,1.0557
2023-08-17,1.0555
2023-08-18,1.056
2023-08-21,1.0573
2023-08-22,1.0569
2023-08-23,1.057
2023-08-24,1.0568
2023-08-25,1.0562
2023-08-28,1.0551
2023-08-29,1.0544
2023-08-30,1.055
2023-08-31,1.0556
2023-09-01,1.0545
2023-09-04,1.0524
2023-09-05,1.0529
2023-09-06,1.0509
2023-09-07,1.05
2023-09-08,1.0499
2023-09-11,1.0495
2023-09-12,1.0505
2023-09-13,1.0521
2023-09-14,1.0529
2023-09-15,1.0518
2023-09-18,1.0509
2023-09-19,1.0508
2023-09-20,1.0505
2023-09-21,1.0511
2023-09-22,1.0507
2023-09-25,1.0499
2023-09-26,1.0492
2023-09-27,1.0489
2023-09-28,1.0508
2023-10-09,1.0526
2023-10-10,1.0518
2023-10-11,1.0505
2023-10-12,1.0506
2023-10-13,1.0516
2023-10-16,1.0514
2023-10-17,1.0457
2023-10-18,1.0449
2023-10-19,1.0435
2023-10-20,1.0439
2023-10-23,1.045
2023-10-24,1.0445
2023-10-25,1.046
2023-10-26,1.0457
2023-10-27,1.0458
2023-10-30,1.0465
2023-10-31,1.0473
2023-11-01,1.0473
2023-11-02,1.0486
2023-11-03,1.048
2023-11-06,1.0478
2023-11-07,1.0475
2023-11-08,1.0476
2023-11-09,1.0474
2023-11-10,1.048
2023-11-13,1.0482
2023-11-14,1.0481
2023-11-15,1.0484
2023-11-16,1.0488
2023-11-17,1.0493
2023-11-20,1.0492
2023-11-21,1.0491
2023-11-22,1.0484
2023-11-23,1.0475
2023-11-24,1.0479
2023-11-27,1.0473
2023-11-28,1.0474
2023-11-29,1.047
2023-11-30,1.0477
2023-12-01,1.0475
2023-12-04,1.0472
2023-12-05,1.0476
2023-12-06,1.0474
2023-12-07,1.048
2023-12-08,1.0482
2023-12-11,1.0494
2023-12-12,1.05
2023-12-13,1.0519
2023-12-14,1.0521
2023-12-15,1.0533
2023-12-18,1.0542
2023-12-19,1.0545
2023-12-20,1.0546
2023-12-21,1.0551
2023-12-22,1.0567
2023-12-25,1.0589
2023-12-26,1.0602
2023-12-27,1.0616
2023-12-28,1.0621
2023-12-29,1.0621
2023-12-31,1.0623
2024-01-02,1.0619
2024-01-03,1.0616
2024-01-04,1.0622
2024-01-05,1.0631
2024-01-08,1.0633
2024-01-09,1.0586
2024-01-10,1.0579
2024-01-11,1.0578
2024-01-12,1.0569
2024-01-15,1.0576
2024-01-16,1.0573
2024-01-17,1.0579
2024-01-18,1.0583
2024-01-19,1.0594
2024-01-22,1.0605
2024-01-23,1.0599
2024-01-24,1.0601
2024-01-25,1.0614
2024-01-26,1.0616
2024-01-29,1.0625
2024-01-30,1.0659
2024-01-31,1.0668
2024-02-01,1.0668
2024-02-02,1.0664
