date,nav
2024-12-18,1.0337
2024-12-19,1.0337
2024-12-20,1.0338
2024-12-23,1.034
2024-12-24,1.0341
2024-12-25,1.034
2024-12-26,1.034
2024-12-27,1.0346
2024-12-30,1.0347
2024-12-31,1.035
2025-01-02,1.0351
2025-01-03,1.0353
2025-01-06,1.0353
2025-01-07,1.0353
2025-01-08,1.0353
2025-01-09,1.0352
2025-01-10,1.0351
2025-01-13,1.035
2025-01-14,1.035
2025-01-15,1.0349
2025-01-16,1.0346
2025-01-17,1.0342
2025-01-20,1.034
2025-01-21,1.0337
2025-01-22,1.034
2025-01-23,1.0339
2025-01-24,1.0337
2025-01-27,1.0342
2025-02-05,1.0347
2025-02-06,1.0348
2025-02-07,1.035
2025-02-10,1.0351
2025-02-11,1.0354
2025-02-12,1.0357
2025-02-13,1.0357
2025-02-14,1.0356
2025-02-17,1.0356
2025-02-18,1.0354
2025-02-19,1.0357
2025-02-20,1.0355
2025-02-21,1.0353
2025-02-24,1.0355
2025-02-25,1.0353
2025-02-26,1.0361
2025-02-27,1.0357
2025-02-28,1.0358
2025-03-03,1.0361
2025-03-04,1.0362
2025-03-05,1.0364
2025-03-06,1.0364
2025-03-07,1.0361
