date,nav
2014-05-11,1.3115
2014-05-12,1.3083
2014-05-13,1.3022
2014-05-14,1.2986
2014-05-15,1.2971
2014-05-16,1.2986
2014-05-17,1.2818
2014-05-18,1.2816
2014-05-19,1.3283
2014-05-20,1.3308
2014-05-21,1.323
2014-05-22,1.2887
2014-05-23,1.281
2014-05-24,1.2488
2014-05-25,1.2486
2014-05-26,1.249
2014-05-27,1.2548
2014-05-28,1.2597
2014-05-29,1.2381
2014-05-30,1.279
2014-05-31,1.2376
2014-06-01,1.2364
2014-06-02,1.2305
2014-06-03,1.2473
2014-06-04,1.2611
2014-06-05,1.2818
2014-06-06,1.2476
2014-06-07,1.2474
2014-06-08,1.2473
2014-06-09,1.2719
2014-06-10,1.2628
2014-06-11,1.2723
2014-06-12,1.2625
2014-06-13,1.2801
2014-06-14,1.2678
2014-06-15,1.2677
2014-06-16,1.2581
2014-06-17,1.2436
2014-06-18,1.2244
2014-06-19,1.193
2014-06-20,1.2332
2014-06-21,1.1774
2014-06-22,1.1773
2014-06-23,1.1818
2014-06-24,1.1875
2014-06-25,1.1376
2014-06-26,1.1175
2014-06-27,1.1403
2014-06-28,1.1247
2014-06-29,1.1245
2014-06-30,1.1234
2014-07-01,1.1619
2014-07-02,1.1374
2014-07-03,1.1345
2014-07-04,1.1211
2014-07-05,1.121
2014-07-06,1.1209
2014-07-07,1.1216
2014-07-08,1.1183
2014-07-09,1.1169
2014-07-10,1.1305
2014-07-11,1.12
2014-07-12,1.113
2014-07-13,1.1125
2014-07-14,1.1284
2014-07-15,1.1341
2014-07-16,1.1377
2014-07-17,1.1133
2014-07-18,1.1215
2014-07-19,1.1131
2014-07-20,1.1129
2014-07-21,1.1428
2014-07-22,1.1166
2014-07-23,1.1266
2014-07-24,1.1215
2014-07-25,1.1244
2014-07-26,1.1221
2014-07-27,1.122
2014-07-28,1.1276
2014-07-29,1.1156
2014-07-30,1.1162
2014-07-31,1.1156
2014-08-01,1.1173
2014-08-02,1.118
2014-08-03,1.1178
2014-08-04,1.1451
2014-08-05,1.1203
2014-08-06,1.1162
2014-08-07,1.1186
2014-08-08,1.1397
2014-08-09,1.1173
2014-08-10,1.1172
2014-08-11,1.1235
2014-08-12,1.1146
2014-08-13,1.1138
2014-08-14,1.1367
2014-08-15,1.1129
2014-08-16,1.1128
2014-08-17,1.1126
2014-08-18,1.1122
2014-08-19,1.122
2014-08-20,1.124
2014-08-21,1.1168
2014-08-22,1.104
2014-08-23,1.0997
2014-08-24,1.0993
2014-08-25,1.1122
2014-08-26,1.1085
2014-08-27,1.1079
2014-08-28,1.1043
2014-08-29,1.1169
2014-08-30,1.1206
2014-08-31,1.1204
2014-09-01,1.1192
2014-09-02,1.107
2014-09-03,1.1151
2014-09-04,1.1256
2014-09-05,1.1205
2014-09-06,1.1064
2014-09-07,1.106
2014-09-08,1.1058
2014-09-09,1.1291
2014-09-10,1.1127
2014-09-11,1.1327
2014-09-12,1.1054
2014-09-13,1.1047
2014-09-14,1.1046
2014-09-15,1.1118
2014-09-16,1.1341
2014-09-17,1.1072
2014-09-18,1.1604
2014-09-19,1.105
2014-09-20,1.1047
2014-09-21,1.1045
2014-09-22,1.1118
2014-09-23,1.162
2014-09-24,1.1118
2014-09-25,1.1534
2014-09-26,1.1759
2014-09-27,1.1086
2014-09-28,1.1226
2014-09-29,1.1011
2014-09-30,1.1171
2014-10-01,1.0984
2014-10-02,1.0983
2014-10-03,1.0981
2014-10-04,1.098
2014-10-05,1.0978
2014-10-06,1.0977
2014-10-07,1.0974
2014-10-08,1.1131
2014-10-09,1.1081
2014-10-10,1.1087
2014-10-11,1.1281
2014-10-12,1.0991
2014-10-13,1.1776
2014-10-14,1.1341
2014-10-15,1.1153
2014-10-16,1.1307
2014-10-17,1.108
2014-10-18,1.0992
2014-10-19,1.0985
2014-10-20,1.1215
2014-10-21,1.1281
2014-10-22,1.094
2014-10-23,1.1408
2014-10-24,1.0954
2014-10-25,1.0878
2014-10-26,1.0877
2014-10-27,1.102
2014-10-28,1.1809
2014-10-29,1.1028
2014-10-30,1.0843
2014-10-31,1.0823
2014-11-01,1.082
2014-11-02,1.0819
2014-11-03,1.0884
2014-11-04,1.103
2014-11-05,1.1036
2014-11-06,1.086
2014-11-07,1.0981
2014-11-08,1.0859
2014-11-09,1.0857
2014-11-10,1.0967
2014-11-11,1.1562
2014-11-12,1.2804
2014-11-13,1.1904
2014-11-14,1.083
2014-11-15,1.0775
2014-11-16,1.0773
2014-11-17,1.1056
2014-11-18,1.123
2014-11-19,1.0823
2014-11-20,1.0996
2014-11-21,1.1016
2014-11-22,1.0764
2014-11-23,1.076
2014-11-24,1.0968
2014-11-25,1.0757
2014-11-26,1.0796
2014-11-27,1.0787
2014-11-28,1.1398
2014-11-29,1.0801
2014-11-30,1.08
2014-12-01,1.114
2014-12-02,1.1159
2014-12-03,1.0772
2014-12-04,1.0971
2014-12-05,1.0899
2014-12-06,1.0699
2014-12-07,1.0698
2014-12-08,1.0698
2014-12-09,1.0689
2014-12-10,1.1231
2014-12-11,1.0844
2014-12-12,1.0821
2014-12-13,1.0811
2014-12-14,1.0807
2014-12-15,1.1063
2014-12-16,1.1253
2014-12-17,1.1151
2014-12-18,1.1658
2014-12-19,1.2619
2014-12-20,1.2597
2014-12-21,1.2595
2014-12-22,1.2884
2014-12-23,1.3361
2014-12-24,1.3466
2014-12-25,1.3302
2014-12-26,1.2643
2014-12-27,1.2611
2014-12-28,1.2609
2014-12-29,1.2756
2014-12-30,1.2372
2014-12-31,1.2234
2015-01-01,1.2239
2015-01-02,1.2237
2015-01-03,1.2236
2015-01-04,1.2234
2015-01-05,1.2255
2015-01-06,1.2153
2015-01-07,1.1997
2015-01-08,1.1885
2015-01-09,1.1745
2015-01-10,1.1743
2015-01-11,1.1741
2015-01-12,1.3137
2015-01-13,1.1827
2015-01-14,1.1883
2015-01-15,1.1704
2015-01-16,1.2082
2015-01-17,1.1618
2015-01-18,1.1616
2015-01-19,1.1776
2015-01-20,1.186
2015-01-21,1.162
2015-01-22,1.175
2015-01-23,1.1811
2015-01-24,1.1636
2015-01-25,1.1634
2015-01-26,1.1731
2015-01-27,1.1588
2015-01-28,1.1861
2015-01-29,1.1613
2015-01-30,1.1627
2015-01-31,1.1624
2015-02-01,1.1594
2015-02-02,1.1604
2015-02-03,1.1588
2015-02-04,1.1624
2015-02-05,1.1558
2015-02-06,1.1497
2015-02-07,1.1497
2015-02-08,1.1495
2015-02-09,1.1736
2015-02-10,1.1737
2015-02-11,1.2102
2015-02-12,1.2063
2015-02-13,1.2336
2015-02-14,1.1894
2015-02-15,1.2198
2015-02-16,1.1981
2015-02-17,1.2085
2015-02-18,1.182
2015-02-19,1.1818
2015-02-20,1.1817
2015-02-21,1.1808
2015-02-22,1.1807
2015-02-23,1.1802
2015-02-24,1.1801
2015-02-25,1.2552
2015-02-26,1.1986
2015-02-27,1.2104
2015-02-28,1.1908
2015-03-01,1.1846
2015-03-02,1.1862
2015-03-03,1.1898
2015-03-04,1.2002
2015-03-05,1.1884
2015-03-06,1.2167
2015-03-07,1.1884
2015-03-08,1.1882
2015-03-09,1.1974
2015-03-10,1.2282
2015-03-11,1.2027
2015-03-12,1.1994
2015-03-13,1.2015
2015-03-14,1.19
2015-03-15,1.1896
2015-03-16,1.2685
2015-03-17,1.1936
2015-03-18,1.2459
2015-03-19,1.2222
2015-03-20,1.2098
2015-03-21,1.1875
2015-03-22,1.1873
2015-03-23,1.2358
2015-03-24,1.1889
2015-03-25,1.2513
2015-03-26,1.1872
2015-03-27,1.2018
2015-03-28,1.1875
2015-03-29,1.1872
2015-03-30,1.2141
2015-03-31,1.2003
2015-04-01,1.186
2015-04-02,1.1869
2015-04-03,1.189
2015-04-04,1.1834
2015-04-05,1.1826
2015-04-06,1.1824
2015-04-07,1.2079
2015-04-08,1.1876
2015-04-09,1.2205
2015-04-10,1.2181
2015-04-11,1.1815
2015-04-12,1.181
2015-04-13,1.2486
2015-04-14,1.1906
2015-04-15,1.1852
2015-04-16,1.2028
2015-04-17,1.1826
2015-04-18,1.182
2015-04-19,1.1812
2015-04-20,1.2241
2015-04-21,1.1752
2015-04-22,1.176
2015-04-23,1.1574
2015-04-24,1.1412
2015-04-25,1.1411
2015-04-26,1.1407
2015-04-27,1.164
2015-04-28,1.1525
2015-04-29,1.1551
2015-04-30,1.1349
2015-05-01,1.1355
2015-05-02,1.1353
2015-05-03,1.1352
2015-05-04,1.1388
2015-05-05,1.1311
2015-05-06,1.1462
2015-05-07,1.144
2015-05-08,1.1585
2015-05-09,1.1414
2015-05-10,1.1413
2015-05-11,1.1617
2015-05-12,1.1523
2015-05-13,1.1541
2015-05-14,1.1587
2015-05-15,1.1273
2015-05-16,1.1165
2015-05-17,1.1163
2015-05-18,1.1352
2015-05-19,1.1536
2015-05-20,1.1364
2015-05-21,1.109
2015-05-22,1.1318
2015-05-23,1.0987
2015-05-24,1.0986
2015-05-25,1.1004
2015-05-26,1.0907
2015-05-27,1.0768
2015-05-28,1.0728
2015-05-29,1.0717
2015-05-30,1.073
2015-05-31,1.0729
2015-06-01,1.0889
2015-06-02,1.0894
2015-06-03,1.0831
2015-06-04,1.0876
2015-06-05,1.0885
2015-06-06,1.0862
2015-06-07,1.086
2015-06-08,1.0826
2015-06-09,1.0931
2015-06-10,1.0817
2015-06-11,1.0826
2015-06-12,1.0727
2015-06-13,1.0718
2015-06-14,1.0714
2015-06-15,1.0605
2015-06-16,1.0446
2015-06-17,1.0185
2015-06-18,0.9942
2015-06-19,0.99
2015-06-20,0.9826
2015-06-21,0.9825
2015-06-22,0.9821
2015-06-23,0.9683
2015-06-24,0.9593
2015-06-25,0.9659
2015-06-26,0.9323
2015-06-27,0.9327
2015-06-28,0.9326
2015-06-29,0.9251
2015-06-30,0.9192
2015-07-01,0.9181
2015-07-02,0.9168
2015-07-03,0.9169
2015-07-04,0.9141
2015-07-05,0.914
2015-07-06,0.9217
2015-07-07,0.9278
2015-07-08,0.9289
2015-07-09,0.9266
2015-07-10,0.9161
2015-07-11,0.9156
2015-07-12,0.915
2015-07-13,0.9399
2015-07-14,0.9984
2015-07-15,0.925
2015-07-16,0.9167
2015-07-17,0.9055
2015-07-18,0.9043
2015-07-19,0.904
2015-07-20,0.924
2015-07-21,0.8981
2015-07-22,0.894
2015-07-23,0.893
2015-07-24,0.9198
2015-07-25,0.8851
2015-07-26,0.8846
2015-07-27,0.9141
2015-07-28,0.8796
2015-07-29,0.8837
2015-07-30,0.8731
2015-07-31,0.8725
2015-08-01,0.8672
2015-08-02,0.8671
2015-08-03,0.8656
2015-08-04,0.8768
2015-08-05,0.889
2015-08-06,0.8708
2015-08-07,0.8637
2015-08-08,0.8603
2015-08-09,0.8599
2015-08-10,0.8918
2015-08-11,0.896
2015-08-12,0.8726
2015-08-13,0.8738
2015-08-14,0.8761
2015-08-15,0.8599
2015-08-16,0.8597
2015-08-17,0.9413
2015-08-18,0.8619
2015-08-19,0.867
2015-08-20,0.8607
2015-08-21,0.8598
2015-08-22,0.8534
2015-08-23,0.8533
2015-08-24,0.8993
2015-08-25,0.9374
2015-08-26,0.8892
2015-08-27,0.8631
2015-08-28,0.8547
2015-08-29,0.849
2015-08-30,0.8487
2015-08-31,0.8698
2015-09-01,0.8511
2015-09-02,0.8615
2015-09-03,0.8513
2015-09-04,0.8509
2015-09-05,0.8505
2015-09-06,1.0145
2015-09-07,0.8519
2015-09-08,0.8747
2015-09-09,0.8837
2015-09-10,0.8709
2015-09-11,0.8819
2015-09-12,0.8545
2015-09-13,0.8544
2015-09-14,0.9061
2015-09-15,0.8483
2015-09-16,0.8472
2015-09-17,0.8738
2015-09-18,0.8423
2015-09-19,0.843
2015-09-20,0.8426
2015-09-21,0.8733
2015-09-22,0.8482
2015-09-23,0.8192
2015-09-24,0.8184
2015-09-25,0.8248
2015-09-26,0.8047
2015-09-27,0.8046
2015-09-28,0.8356
2015-09-29,0.7931
2015-09-30,0.7851
2015-10-01,0.7991
2015-10-02,0.7991
2015-10-03,0.799
2015-10-04,0.7988
2015-10-05,0.7984
2015-10-06,0.7982
2015-10-07,0.7982
2015-10-08,1.1255
2015-10-09,0.789
2015-10-10,0.8803
2015-10-11,0.795
2015-10-12,0.8005
2015-10-13,0.7983
2015-10-14,0.8285
2015-10-15,0.7975
2015-10-16,0.8023
2015-10-17,0.7997
2015-10-18,0.7985
2015-10-19,0.8962
2015-10-20,0.8008
2015-10-21,0.8206
2015-10-22,0.7895
2015-10-23,0.8078
2015-10-24,0.7877
2015-10-25,0.7877
2015-10-26,0.7943
2015-10-27,0.7764
2015-10-28,0.7925
2015-10-29,0.7926
2015-10-30,0.7674
2015-10-31,0.7674
2015-11-01,0.7674
2015-11-02,0.779
2015-11-03,0.8143
2015-11-04,0.7858
2015-11-05,0.7654
2015-11-06,0.7789
2015-11-07,0.7638
2015-11-08,0.7637
2015-11-09,0.8098
2015-11-10,0.8435
2015-11-11,0.747
2015-11-12,0.7497
2015-11-13,0.7511
2015-11-14,0.7431
2015-11-15,0.7431
2015-11-16,0.7719
2015-11-17,0.7708
2015-11-18,0.7752
2015-11-19,0.7879
2015-11-20,0.7446
2015-11-21,0.738
2015-11-22,0.7375
2015-11-23,0.767
2015-11-24,0.742
2015-11-25,0.7383
2015-11-26,0.7459
2015-11-27,0.7463
2015-11-28,0.7362
2015-11-29,0.7362
2015-11-30,0.7353
2015-12-01,0.7333
2015-12-02,0.788
2015-12-03,0.7465
2015-12-04,0.7383
2015-12-05,0.735
2015-12-06,0.735
2015-12-07,0.781
2015-12-08,0.7368
2015-12-09,0.7464
2015-12-10,0.7361
2015-12-11,0.741
2015-12-12,0.7363
2015-12-13,0.7358
2015-12-14,0.8725
2015-12-15,0.7384
2015-12-16,0.7359
2015-12-17,0.7407
2015-12-18,0.7338
2015-12-19,0.7312
2015-12-20,0.7311
2015-12-21,0.7472
2015-12-22,0.7263
2015-12-23,0.7262
2015-12-24,0.7275
2015-12-25,0.7291
2015-12-26,0.7289
2015-12-27,0.7288
2015-12-28,0.7417
2015-12-29,0.7559
2015-12-30,0.722
2015-12-31,0.7079
2016-01-01,0.7199
2016-01-02,0.7198
2016-01-03,0.7198
2016-01-04,0.7192
2016-01-05,0.733
2016-01-06,0.7298
2016-01-07,0.7328
2016-01-08,0.7348
2016-01-09,0.7163
2016-01-10,0.7159
2016-01-11,0.7416
2016-01-12,0.7321
2016-01-13,0.7281
2016-01-14,0.7657
2016-01-15,0.7089
2016-01-16,0.7198
2016-01-17,0.7196
2016-01-18,0.7974
2016-01-19,0.714
2016-01-20,0.7041
2016-01-21,0.7072
2016-01-22,0.7498
2016-01-23,0.7108
2016-01-24,0.7107
2016-01-25,0.7526
2016-01-26,0.7246
2016-01-27,0.7281
2016-01-28,0.7108
2016-01-29,0.7116
2016-01-30,0.7151
2016-01-31,0.715
2016-02-01,0.7337
2016-02-02,0.7255
2016-02-03,0.7238
2016-02-04,0.7081
2016-02-05,0.6693
2016-02-06,0.7421
2016-02-07,0.7177
2016-02-08,0.7176
2016-02-09,0.7175
2016-02-10,0.7173
2016-02-11,0.7173
2016-02-12,0.7168
2016-02-13,0.7165
2016-02-14,0.7831
2016-02-15,0.7498
2016-02-16,0.6995
2016-02-17,0.6977
2016-02-18,0.6949
2016-02-19,0.6943
2016-02-20,0.6924
2016-02-21,0.6924
2016-02-22,0.712
2016-02-23,0.7011
2016-02-24,0.6926
2016-02-25,0.6969
2016-02-26,0.6881
2016-02-27,0.6917
2016-02-28,0.6914
2016-02-29,0.6977
2016-03-01,0.6904
2016-03-02,0.6909
2016-03-03,0.688
2016-03-04,0.7008
2016-03-05,0.6862
2016-03-06,0.6861
2016-03-07,0.7073
2016-03-08,0.7007
2016-03-09,0.7056
2016-03-10,0.6913
2016-03-11,0.688
2016-03-12,0.6863
2016-03-13,0.685
2016-03-14,0.6899
2016-03-15,0.6832
2016-03-16,0.6972
2016-03-17,0.6844
2016-03-18,0.6961
2016-03-19,0.6836
2016-03-20,0.6835
2016-03-21,0.6929
2016-03-22,0.6783
2016-03-23,0.6984
2016-03-24,0.6859
2016-03-25,0.6873
2016-03-26,0.6744
2016-03-27,0.6743
2016-03-28,0.6787
2016-03-29,0.6707
2016-03-30,0.6721
2016-03-31,0.6776
2016-04-01,0.6477
2016-04-02,0.6727
2016-04-03,0.6725
2016-04-04,0.6723
2016-04-05,0.7008
2016-04-06,0.6677
2016-04-07,0.6817
2016-04-08,0.6862
2016-04-09,0.669
2016-04-10,0.6663
2016-04-11,0.6829
2016-04-12,0.6769
2016-04-13,0.6642
2016-04-14,0.6632
2016-04-15,0.6996
2016-04-16,0.6612
2016-04-17,0.661
2016-04-18,0.6836
2016-04-19,0.6637
2016-04-20,0.6588
2016-04-21,0.6684
2016-04-22,0.6614
2016-04-23,0.6559
2016-04-24,0.6556
2016-04-25,0.6982
2016-04-26,0.6568
2016-04-27,0.6771
2016-04-28,0.6575
2016-04-29,0.6651
2016-04-30,0.6551
2016-05-01,0.655
2016-05-02,0.6549
2016-05-03,0.6704
2016-05-04,0.6567
2016-05-05,0.6556
2016-05-06,0.6547
2016-05-07,0.6558
2016-05-08,0.6557
2016-05-09,0.6635
2016-05-10,0.6535
2016-05-11,0.6572
2016-05-12,0.6534
2016-05-13,0.6783
2016-05-14,0.6528
2016-05-15,0.6526
2016-05-16,0.6755
2016-05-17,0.661
2016-05-18,0.6758
2016-05-19,0.6553
2016-05-20,0.656
2016-05-21,0.6549
2016-05-22,0.6526
2016-05-23,0.6631
2016-05-24,0.6694
2016-05-25,0.6566
2016-05-26,0.6576
2016-05-27,0.6581
2016-05-28,0.6593
2016-05-29,0.6583
2016-05-30,0.6614
2016-05-31,0.6597
2016-06-01,0.6616
2016-06-02,0.6622
2016-06-03,0.6607
2016-06-04,0.6599
2016-06-05,0.6599
2016-06-06,0.6753
2016-06-07,0.66
2016-06-08,0.661
2016-06-09,0.6606
2016-06-10,0.6605
2016-06-11,0.6605
2016-06-12,0.7181
2016-06-13,0.6746
2016-06-14,0.6625
2016-06-15,0.6654
2016-06-16,0.6648
2016-06-17,0.6635
2016-06-18,0.6605
2016-06-19,0.66
2016-06-20,0.67
2016-06-21,0.6591
2016-06-22,0.6593
2016-06-23,0.6591
2016-06-24,0.6596
2016-06-25,0.6594
2016-06-26,0.6593
2016-06-27,0.6611
2016-06-28,0.6597
2016-06-29,0.6599
2016-06-30,0.6549
2016-07-01,0.6534
2016-07-02,0.6562
2016-07-03,0.6562
2016-07-04,0.6577
2016-07-05,0.6582
2016-07-06,0.6744
2016-07-07,0.6656
2016-07-08,0.6594
2016-07-09,0.6549
2016-07-10,0.6549
2016-07-11,0.654
2016-07-12,0.6535
2016-07-13,0.6623
2016-07-14,0.6543
2016-07-15,0.6922
2016-07-16,0.6511
2016-07-17,0.6499
2016-07-18,0.6564
2016-07-19,0.6498
2016-07-20,0.6479
2016-07-21,0.6464
2016-07-22,0.6481
2016-07-23,0.6437
2016-07-24,0.6436
2016-07-25,0.6461
2016-07-26,0.6434
2016-07-27,0.6369
2016-07-28,0.6409
2016-07-29,0.6419
2016-07-30,0.6418
2016-07-31,0.6418
2016-08-01,0.6412
2016-08-02,0.6422
2016-08-03,0.6508
2016-08-04,0.6429
2016-08-05,0.6396
2016-08-06,0.6393
2016-08-07,0.6392
2016-08-08,0.6413
2016-08-09,0.6411
2016-08-10,0.6377
2016-08-11,0.6381
2016-08-12,0.6407
2016-08-13,0.637
2016-08-14,0.6318
2016-08-15,0.6452
2016-08-16,0.6593
2016-08-17,0.6336
2016-08-18,0.6385
2016-08-19,0.6345
