date,nav
2013-04-23,0.3694
2013-04-24,0.3835
2013-04-25,0.6029
2013-04-26,0.5828
2013-05-01,2.9093
2013-05-02,0.5385
2013-05-03,0.534
2013-05-05,1.1011
2013-05-06,0.5489
2013-05-07,0.4327
2013-05-08,2.9924
2013-05-09,3.115
2013-05-10,0.498
2013-05-12,0.9835
2013-05-13,0.4945
2013-05-14,0.5037
2013-05-15,0.5179
2013-05-16,0.5959
2013-05-17,0.5504
2013-05-19,1.1408
2013-05-20,0.6587
2013-05-21,0.6387
2013-05-22,0.6344
2013-05-23,3.5498
2013-05-24,0.5061
2013-05-26,1.028
2013-05-27,0.4862
2013-05-28,0.4399
2013-05-29,0.1381
2013-05-30,2.5834
2013-05-31,0.622
2013-06-02,1.2891
2013-06-03,0.6575
2013-06-04,0.6701
2013-06-05,0.6737
2013-06-06,0.6825
2013-06-07,0.7074
2013-06-12,3.5449
2013-06-13,0.586
2013-06-14,0.4438
2013-06-16,0.9731
2013-06-17,0.7357
2013-06-18,1.0078
2013-06-19,1.1035
2013-06-20,0.9412
2013-06-21,0.961
2013-06-23,1.8289
2013-06-24,0.9787
2013-06-25,2.509
2013-06-26,1.3113
2013-06-27,1.0279
2013-06-28,0.8946
2013-06-30,1.7572
2013-07-01,1.0184
2013-07-02,3.6824
2013-07-03,1.1644
2013-07-04,1.1366
2013-07-05,5.2605
2013-07-07,2.4126
2013-07-08,1.1891
2013-07-09,0.9487
2013-07-10,0.8952
2013-07-11,1.0185
2013-07-12,1.0005
2013-07-14,2.0452
2013-07-15,0.9786
2013-07-16,1.0805
2013-07-17,0.8238
2013-07-18,0.8577
2013-07-19,0.8553
2013-07-21,1.7171
2013-07-22,0.8466
2013-07-23,0.8004
2013-07-24,0.8144
2013-07-25,0.7983
2013-07-26,0.8273
2013-07-28,1.7018
2013-07-29,3.0825
2013-07-30,0.8727
2013-07-31,0.8746
2013-08-01,0.8899
2013-08-02,0.894
2013-08-04,1.8053
2013-08-05,0.8712
2013-08-06,3.0326
2013-08-07,0.5849
2013-08-08,0.8604
2013-08-09,1.4112
2013-08-11,1.6924
2013-08-12,0.8821
2013-08-13,0.9191
2013-08-14,0.8439
2013-08-15,3.6804
2013-08-16,0.8408
2013-08-18,1.676
2013-08-19,0.8306
2013-08-20,0.8909
2013-08-21,0.9297
2013-08-22,0.9929
2013-08-23,0.9029
2013-08-25,1.8272
2013-08-26,0.9057
2013-08-27,1.0424
2013-08-28,1.009
2013-08-29,1.01
2013-08-30,1.0201
2013-09-01,2.0342
2013-09-02,0.8341
2013-09-03,1.0407
2013-09-04,2.5101
2013-09-05,1.0574
2013-09-06,1.0017
2013-09-08,1.9951
2013-09-09,0.8545
2013-09-10,0.8817
2013-09-11,3.357
2013-09-12,0.84
2013-09-13,0.8266
2013-09-15,1.65
2013-09-16,1.0846
2013-09-17,0.977
2013-09-18,0.9437
2013-09-22,3.7973
2013-09-23,3.0853
2013-09-24,1.6439
2013-09-25,0.9075
2013-09-26,0.7418
2013-09-27,0.803
2013-09-29,1.6396
2013-09-30,0.9296
2013-10-07,5.8982
2013-10-08,0.8321
2013-10-09,0.8978
2013-10-10,1.7605
2013-10-11,0.8905
2013-10-13,1.8387
2013-10-14,0.9119
2013-10-15,3.632
2013-10-16,0.9814
2013-10-17,3.2025
2013-10-18,1.0208
2013-10-20,2.043
2013-10-21,4.2803
2013-10-22,0.9635
2013-10-23,0.7969
2013-10-24,0.8784
2013-10-25,0.9407
2013-10-27,1.9029
2013-10-28,2.9918
2013-10-29,1.0563
2013-10-30,1.0551
2013-10-31,0.9864
2013-11-01,1.3418
2013-11-03,2.1588
2013-11-04,2.6301
2013-11-05,1.1
2013-11-06,1.3673
2013-11-07,1.0778
2013-11-08,1.0809
2013-11-10,2.1702
2013-11-11,1.0438
2013-11-12,1.1039
2013-11-13,1.198
2013-11-14,1.0331
2013-11-15,1.0409
2013-11-17,2.1036
2013-11-18,1.0026
2013-11-19,0.9994
2013-11-20,1.1926
2013-11-21,0.8352
2013-11-22,1.1374
2013-11-24,2.3518
2013-11-25,1.1541
2013-11-26,1.1367
2013-11-27,1.1643
2013-11-28,1.1521
2013-11-29,1.102
2013-12-01,2.2367
2013-12-02,3.9765
2013-12-03,0.8699
2013-12-04,1.134
2013-12-05,0.9355
2013-12-06,2.801
2013-12-08,2.3726
2013-12-09,2.7202
2013-12-10,1.1544
2013-12-11,1.0527
2013-12-12,1.8224
2013-12-13,1.142
2013-12-15,2.277
2013-12-16,2.123
2013-12-17,1.329
2013-12-18,1.0952
2013-12-19,1.9662
2013-12-20,1.4445
2013-12-22,2.86
2013-12-23,1.4933
2013-12-24,1.5428
2013-12-25,1.5144
2013-12-26,1.447
2013-12-27,1.5437
2013-12-29,3.0215
2013-12-30,1.4428
2013-12-31,1.6594
2014-01-01,1.6951
2014-01-02,1.6677
2014-01-03,1.4711
2014-01-05,2.946
2014-01-06,1.391
2014-01-07,1.3964
2014-01-08,1.3685
2014-01-09,1.3541
2014-01-10,1.4772
2014-01-12,2.9435
2014-01-13,1.7434
2014-01-14,1.5038
2014-01-15,1.519
2014-01-16,1.4983
2014-01-17,1.533
2014-01-19,3.071
2014-01-20,1.5094
2014-01-21,1.3777
2014-01-22,1.8688
2014-01-23,2.6913
2014-01-24,1.4927
2014-01-26,3.0103
2014-01-27,1.5769
2014-01-28,1.6146
2014-01-29,1.4709
2014-01-30,1.4761
2014-02-06,10.4243
2014-02-07,1.4796
2014-02-09,2.9416
2014-02-10,1.4996
2014-02-11,1.7626
2014-02-12,1.9686
2014-02-13,1.5187
2014-02-14,1.5054
2014-02-16,3.013
2014-02-17,2.4025
2014-02-18,1.5272
2014-02-19,1.5683
2014-02-20,2.8999
2014-02-21,1.6049
2014-02-23,3.2183
2014-02-24,1.3146
2014-02-25,1.2604
2014-02-26,1.385
2014-02-27,1.3255
2014-02-28,1.4084
2014-03-02,2.8194
2014-03-03,1.4209
2014-03-04,1.3442
2014-03-05,1.2796
2014-03-06,1.347
2014-03-07,1.3477
2014-03-09,2.6969
2014-03-10,1.3729
2014-03-11,1.5097
2014-03-12,1.3018
2014-03-13,1.3343
2014-03-14,1.2648
2014-03-16,2.5175
2014-03-17,1.6087
2014-03-18,1.347
2014-03-19,1.526
2014-03-20,3.0442
2014-03-21,2.2201
2014-03-23,2.7904
2014-03-24,1.355
2014-03-25,2.068
2014-03-26,1.4061
2014-03-27,1.3805
2014-03-28,1.2797
2014-03-30,2.4954
2014-03-31,1.3746
2014-04-01,1.3795
2014-04-02,1.1534
2014-04-03,1.273
2014-04-04,1.3253
2014-04-07,3.9851
2014-04-08,1.3204
2014-04-09,1.3296
2014-04-10,2.2444
2014-04-11,2.9836
2014-04-13,2.6904
2014-04-14,1.3533
2014-04-15,2.4995
2014-04-16,1.3209
2014-04-17,1.2264
2014-04-18,1.2478
2014-04-20,2.4931
2014-04-21,1.2404
2014-04-22,1.181
2014-04-23,1.2779
2014-04-24,1.2867
2014-04-25,1.2961
2014-04-27,2.599
2014-04-28,1.2863
2014-04-29,1.3
2014-04-30,1.2882
2014-05-04,5.1631
2014-05-05,1.2935
2014-05-06,1.8032
2014-05-07,1.3359
2014-05-08,1.3464
2014-05-09,1.3376
2014-05-11,2.6751
2014-05-12,3.6409
2014-05-13,0.9702
2014-05-14,0.8723
2014-05-15,0.8867
2014-05-16,0.8607
2014-05-18,1.7176
2014-05-19,1.7781
2014-05-20,3.3492
2014-05-21,1.1393
2014-05-22,1.2096
2014-05-23,1.6214
2014-05-25,2.3068
2014-05-26,1.1307
2014-05-27,1.043
2014-05-28,1.0522
2014-05-29,1.0221
2014-05-30,1.0722
2014-06-02,3.1104
2014-06-03,1.0685
2014-06-04,1.0564
2014-06-05,1.0684
2014-06-06,1.0678
2014-06-08,2.1495
2014-06-09,1.0863
2014-06-10,1.3869
2014-06-11,1.7046
2014-06-12,1.5509
2014-06-13,1.4275
2014-06-15,2.2089
2014-06-16,1.0111
2014-06-17,1.0595
2014-06-18,1.0829
2014-06-19,1.0945
2014-06-20,1.5194
2014-06-22,1.9585
2014-06-23,2.2865
2014-06-24,0.9806
2014-06-25,0.9646
2014-06-26,1.9742
2014-06-27,7.4906
2014-06-29,2.3492
2014-06-30,1.7928
2014-07-01,1.0322
2014-07-02,0.9922
2014-07-03,2.6507
2014-07-04,1.1787
2014-07-06,2.3558
2014-07-07,1.1706
2014-07-08,1.2005
2014-07-09,1.2036
2014-07-10,1.186
2014-07-11,3.6687
2014-07-13,2.3887
2014-07-14,1.175
2014-07-15,0.8752
2014-07-16,1.0397
2014-07-17,1.0361
2014-07-18,2.2627
2014-07-20,2.1131
2014-07-21,1.0487
2014-07-22,1.0285
2014-07-23,1.0539
2014-07-24,1.0541
2014-07-25,2.3605
2014-07-27,2.1408
2014-07-28,1.0867
2014-07-29,1.067
2014-07-30,1.4863
2014-07-31,1.4129
2014-08-01,1.0886
2014-08-03,2.177
2014-08-04,1.0502
2014-08-05,1.0726
2014-08-06,1.0949
2014-08-07,1.0761
2014-08-08,1.2226
2014-08-10,2.1708
2014-08-11,1.092
2014-08-12,1.0942
2014-08-13,1.0213
2014-08-14,1.0683
2014-08-15,1.0787
2014-08-17,2.148
2014-08-18,2.0867
2014-08-19,3.8085
2014-08-20,1.0864
2014-08-21,4.0714
2014-08-22,1.0323
2014-08-24,2.0677
2014-08-25,1.0086
2014-08-26,1.0266
2014-08-27,1.0113
2014-08-28,1.0378
2014-08-29,1.3012
2014-08-31,2.1104
2014-09-01,1.0318
2014-09-02,1.0232
2014-09-03,1.0598
2014-09-04,1.035
2014-09-05,1.0611
2014-09-08,3.2149
2014-09-09,6.2444
2014-09-10,1.0936
2014-09-11,1.0902
2014-09-12,1.5954
2014-09-14,2.1883
2014-09-15,1.0872
2014-09-16,1.0078
2014-09-17,1.7804
2014-09-18,1.0787
2014-09-19,1.0855
2014-09-21,2.176
2014-09-22,1.0123
2014-09-23,0.9778
2014-09-24,1.0079
2014-09-25,0.9615
2014-09-26,0.9984
2014-09-28,2.0114
2014-09-29,1.0821
2014-09-30,1.0316
2014-10-07,7.2508
2014-10-08,1.9947
2014-10-09,4.9764
2014-10-10,1.8218
2014-10-12,1.9805
2014-10-13,0.9705
2014-10-14,0.9644
2014-10-15,0.9512
2014-10-16,2.0834
2014-10-17,0.935
2014-10-19,1.8169
2014-10-20,0.9371
2014-10-21,0.951
2014-10-22,1.5092
2014-10-23,2.4732
2014-10-24,0.9358
2014-10-26,1.8787
2014-10-27,0.9392
2014-10-28,0.9526
2014-10-29,0.9275
2014-10-30,0.9418
2014-10-31,4.0572
2014-11-02,1.9061
2014-11-03,5.2366
2014-11-04,3.177
2014-11-05,2.4588
2014-11-06,0.8076
2014-11-07,0.8101
2014-11-09,1.599
2014-11-10,2.8415
2014-11-11,0.8429
2014-11-12,0.791
2014-11-13,0.8068
2014-11-14,1.3448
2014-11-16,1.7236
2014-11-17,0.8596
2014-11-18,0.848
2014-11-19,1.6557
2014-11-20,0.9743
2014-11-21,3.2185
2014-11-23,1.95
2014-11-24,1.9456
2014-11-25,0.9764
2014-11-26,1.0542
2014-11-27,2.5605
2014-11-28,2.4979
2014-11-30,2.0689
2014-12-01,0.9816
2014-12-02,0.8828
2014-12-03,0.9741
2014-12-04,0.9484
2014-12-05,0.9431
2014-12-07,1.881
2014-12-08,1.2844
2014-12-09,1.0054
2014-12-10,1.0467
2014-12-11,1.0541
2014-12-12,1.0602
2014-12-14,2.1336
2014-12-15,2.2336
2014-12-16,1.4069
2014-12-17,1.0239
2014-12-18,1.0224
2014-12-19,1.0185
2014-12-21,2.0492
2014-12-22,1.022
2014-12-23,0.9922
2014-12-24,2.0167
2014-12-25,0.8945
2014-12-26,0.8227
2014-12-28,1.6082
2014-12-29,0.9689
2014-12-30,0.8951
2014-12-31,0.9923
2015-01-04,3.973
2015-01-05,0.7628
2015-01-06,1.8539
2015-01-07,1.171
2015-01-08,1.7967
2015-01-09,1.0222
2015-01-11,2.0584
2015-01-12,1.1277
2015-01-13,1.0086
2015-01-14,1.0423
2015-01-15,1.0513
2015-01-16,1.0534
2015-01-18,2.1164
2015-01-19,4.9199
2015-01-20,0.9782
2015-01-21,0.9378
2015-01-22,0.9419
2015-01-23,0.9371
2015-01-25,1.8786
2015-01-26,0.9622
2015-01-27,0.9533
2015-01-28,0.8857
2015-01-29,2.104
2015-01-30,0.9622
2015-02-01,1.9196
2015-02-02,0.9843
2015-02-03,0.9759
2015-02-04,3.277
2015-02-05,0.9264
2015-02-06,0.9462
2015-02-08,1.8833
2015-02-09,0.9604
2015-02-10,1.0103
2015-02-11,1.0004
2015-02-12,1.6577
2015-02-13,2.28
2015-02-15,1.9535
2015-02-16,0.9709
2015-02-17,0.976
2015-02-24,6.841
2015-02-25,0.9764
2015-02-26,2.0699
2015-02-27,5.4218
2015-03-01,2.0116
2015-03-02,1.0749
2015-03-03,3.9904
2015-03-04,1.0667
2015-03-05,1.383
2015-03-06,1.0027
2015-03-08,2.0106
2015-03-09,6.009
2015-03-10,0.9777
2015-03-11,1.0534
2015-03-12,1.2873
2015-03-13,1.1254
2015-03-15,2.2524
2015-03-16,1.0395
2015-03-17,1.7199
2015-03-18,1.0676
2015-03-19,1.1853
2015-03-20,1.1095
2015-03-22,2.22
2015-03-23,1.1034
2015-03-24,1.0563
2015-03-25,1.0665
2015-03-26,4.3999
2015-03-27,1.0556
2015-03-29,2.1205
2015-03-30,0.7937
2015-03-31,0.3784
2015-04-01,0.8766
2015-04-02,0.3958
2015-04-03,0.851
2015-04-06,2.5485
2015-04-07,0.6247
2015-04-08,0.4972
2015-04-09,0.4981
2015-04-10,0.4714
2015-04-12,0.9662
2015-04-13,2.7551
2015-04-14,0.8831
2015-04-15,1.2685
2015-04-16,1.9105
2015-04-17,0.793
2015-04-19,1.5886
2015-04-20,0.7871
2015-04-21,0.7759
2015-04-22,0.7943
2015-04-23,0.8022
2015-04-24,0.8043
2015-04-26,1.6297
2015-04-27,4.2093
2015-04-28,0.8084
2015-04-29,2.3527
2015-04-30,0.8703
2015-05-03,2.6406
2015-05-04,4.0255
2015-05-05,0.6655
2015-05-06,1.4541
2015-05-07,0.774
2015-05-08,0.7786
2015-05-10,1.5577
2015-05-11,0.791
2015-05-12,4.2665
2015-05-13,0.6938
2015-05-14,0.9525
2015-05-15,3.701
2015-05-17,1.4445
2015-05-18,4.1781
2015-05-19,0.7417
2015-05-20,3.9421
2015-05-21,3.4023
2015-05-22,0.73
2015-05-24,1.4684
2015-05-25,3.7903
2015-05-26,0.6822
2015-05-27,0.657
2015-05-28,0.6431
2015-05-29,5.3875
2015-05-31,1.2695
2015-06-01,2.894
2015-06-02,0.6213
2015-06-03,0.5234
2015-06-04,0.5505
2015-06-05,0.5224
2015-06-07,1.0216
2015-06-08,2.7162
2015-06-09,0.5286
2015-06-10,0.2416
2015-06-11,0.272
2015-06-12,1.1132
2015-06-14,0.4935
2015-06-15,1.3679
2015-06-16,0.2202
2015-06-17,0.1792
2015-06-18,0.1852
2015-06-19,5.1244
2015-06-22,1.2271
2015-06-23,4.1261
2015-06-24,2.2406
2015-06-25,0.4277
2015-06-26,0.5461
2015-06-28,1.0494
2015-06-29,0.6153
2015-06-30,0.6339
2015-07-01,0.6377
2015-07-02,0.6342
2015-07-03,0.6873
2015-07-05,1.408
2015-07-06,0.5989
2015-07-07,0.6482
2015-07-08,1.0474
2015-07-09,0.3522
2015-07-10,0.5032
2015-07-12,1.0129
2015-07-13,0.4855
2015-07-14,0.4762
2015-07-15,1.0863
2015-07-16,0.4827
2015-07-17,0.5323
2015-07-19,0.9722
2015-07-20,0.6737
2015-07-21,0.9423
2015-07-22,0.5194
2015-07-23,1.785
2015-07-24,1.4246
2015-07-26,0.8579
2015-07-27,1.5491
2015-07-28,0.8037
2015-07-29,0.5806
2015-07-30,0.5807
2015-07-31,1.1773
2015-08-02,1.1647
2015-08-03,2.0212
2015-08-04,1.0556
2015-08-05,0.4908
2015-08-06,1.5442
2015-08-07,0.5175
2015-08-09,1.0374
2015-08-10,0.7647
2015-08-11,1.7917
2015-08-12,0.541
2015-08-13,0.4894
2015-08-14,0.4899
2015-08-16,0.9824
2015-08-17,0.471
2015-08-18,1.5807
2015-08-19,0.4628
2015-08-20,0.4572
2015-08-21,0.4637
2015-08-23,0.9277
2015-08-24,1.5413
2015-08-25,1.4444
2015-08-26,0.4522
2015-08-27,0.4704
2015-08-28,0.4735
2015-08-30,0.9493
2015-08-31,1.2659
2015-09-01,0.8258
2015-09-02,0.8974
2015-09-06,3.5719
2015-09-07,1.0055
2015-09-08,0.4627
2015-09-09,0.4537
2015-09-10,0.4487
2015-09-11,0.4778
2015-09-13,0.9331
2015-09-14,1.8337
2015-09-15,0.4228
2015-09-16,0.4223
2015-09-17,1.4006
2015-09-18,0.4007
2015-09-20,0.8384
2015-09-21,3.1674
2015-09-22,0.4366
2015-09-23,0.4309
2015-09-24,0.434
2015-09-25,0.9021
2015-09-27,0.8772
2015-09-28,1.5204
2015-09-29,0.441
2015-09-30,0.4398
2015-10-07,2.9679
2015-10-08,2.8606
2015-10-09,3.3469
2015-10-11,0.7928
2015-10-12,0.7803
2015-10-13,0.4173
2015-10-14,0.416
2015-10-15,1.7338
2015-10-16,1.4891
2015-10-18,0.8142
2015-10-19,0.3882
2015-10-20,3.2091
2015-10-21,1.2347
2015-10-22,0.4205
2015-10-23,0.4326
2015-10-25,0.8321
2015-10-26,0.497
2015-10-27,1.9249
2015-10-28,1.9274
2015-10-29,1.2833
2015-10-30,1.7492
2015-11-01,0.9147
2015-11-02,0.9681
2015-11-03,0.4374
2015-11-04,0.4369
2015-11-05,1.2779
2015-11-06,1.3455
2015-11-08,0.8435
2015-11-09,0.8998
2015-11-10,0.3961
2015-11-11,0.4357
2015-11-12,1.2929
2015-11-13,1.43
2015-11-15,0.7573
2015-11-16,0.9813
2015-11-17,0.3697
2015-11-18,0.3912
2015-11-19,1.2087
2015-11-20,1.5637
2015-11-22,0.7961
2015-11-23,0.8725
2015-11-24,0.4411
2015-11-25,1.8304
2015-11-26,0.435
2015-11-27,0.4358
2015-11-29,0.8806
2015-11-30,1.2533
2015-12-01,0.6912
2015-12-02,1.4715
2015-12-03,0.8457
2015-12-04,0.7091
2015-12-06,0.9436
2015-12-07,0.8508
2015-12-08,0.736
2015-12-09,1.5288
2015-12-10,0.4749
2015-12-11,0.6543
2015-12-13,0.9609
2015-12-14,1.4349
2015-12-15,0.4867
2015-12-16,1.3582
2015-12-17,0.5157
2015-12-18,3.273
2015-12-20,1.0577
2015-12-21,0.5344
2015-12-22,0.5465
2015-12-23,0.7393
2015-12-24,1.403
2015-12-25,1.6019
2015-12-27,1.1423
2015-12-28,1.0471
2015-12-29,1.8662
2015-12-30,1.8103
2015-12-31,1.3077
2016-01-03,1.5387
2016-01-04,0.5096
2016-01-05,0.5021
2016-01-06,1.4862
2016-01-07,1.4157
2016-01-08,0.4923
2016-01-10,0.9626
2016-01-11,0.9689
2016-01-12,0.9712
2016-01-13,0.5055
2016-01-14,1.9529
2016-01-15,0.5111
2016-01-17,1.0258
2016-01-18,1.042
2016-01-19,1.3357
2016-01-20,0.7637
2016-01-21,0.5075
2016-01-22,0.5212
2016-01-24,1.0385
2016-01-25,1.3766
2016-01-26,1.0727
2016-01-27,0.5242
2016-01-28,0.972
2016-01-29,0.5202
2016-01-31,1.0406
2016-02-01,1.2493
2016-02-02,0.9582
2016-02-03,0.5054
2016-02-04,1.3964
2016-02-05,0.5041
2016-02-14,4.5367
2016-02-15,1.426
2016-02-16,1.2515
2016-02-17,0.5185
2016-02-18,0.503
2016-02-19,0.5147
2016-02-21,1.0324
2016-02-22,1.478
2016-02-23,1.1357
2016-02-24,0.4659
2016-02-25,0.5452
2016-02-26,0.4605
2016-02-28,0.9235
2016-02-29,1.8259
2016-03-01,0.954
2016-03-02,0.4769
2016-03-03,0.479
2016-03-04,0.4949
2016-03-06,0.982
2016-03-07,1.6764
2016-03-08,1.1834
2016-03-09,0.4991
2016-03-10,0.4995
2016-03-11,0.9068
2016-03-13,1.0486
2016-03-14,1.4054
2016-03-15,1.2489
2016-03-16,0.5387
2016-03-17,0.525
2016-03-18,0.525
2016-03-20,1.0403
2016-03-21,1.0973
2016-03-22,1.0706
2016-03-23,0.9612
2016-03-24,0.5385
2016-03-25,1.2159
2016-03-27,1.1074
2016-03-28,0.544
2016-03-29,0.5488
2016-03-30,0.5312
2016-03-31,1.0648
2016-04-01,0.5412
2016-04-04,1.5968
2016-04-05,2.0758
2016-04-06,0.5272
2016-04-07,0.5536
2016-04-08,0.5279
2016-04-10,1.0553
2016-04-11,0.5186
2016-04-12,1.0172
2016-04-13,0.4868
2016-04-14,0.4904
2016-04-15,1.8707
2016-04-17,0.9965
2016-04-18,0.9066
2016-04-19,0.4788
2016-04-20,0.4614
2016-04-21,0.4612
2016-04-22,0.455
2016-04-24,0.9129
2016-04-25,0.9662
2016-04-26,0.4489
2016-04-27,1.1818
2016-04-28,0.4676
2016-04-29,0.4575
2016-05-02,1.3664
2016-05-03,1.6592
2016-05-04,0.4833
2016-05-05,0.4912
2016-05-06,1.1524
2016-05-08,0.995
2016-05-09,1.0795
2016-05-10,0.4935
2016-05-11,0.4956
2016-05-12,0.493
2016-05-13,0.4919
2016-05-15,0.9888
2016-05-16,2.8003
2016-05-17,0.5111
2016-05-18,0.5127
2016-05-19,0.5072
2016-05-20,0.513
2016-05-22,1.0138
2016-05-23,1.254
2016-05-24,1.646
2016-05-25,0.9214
2016-05-26,0.5706
2016-05-27,0.5717
2016-05-29,1.1359
2016-05-30,0.5808
2016-05-31,0.5828
2016-06-01,0.5859
2016-06-02,0.7427
2016-06-03,0.5972
2016-06-05,1.1839
2016-06-06,0.7556
2016-06-07,0.8808
2016-06-08,0.5858
2016-06-12,3.3867
2016-06-13,0.6027
2016-06-14,1.1159
2016-06-15,0.4968
2016-06-16,0.5155
2016-06-17,1.0296
2016-06-19,1.0384
2016-06-20,0.5272
2016-06-21,1.1001
2016-06-22,0.533
2016-06-23,0.4936
2016-06-24,0.8223
2016-06-26,1.0538
2016-06-27,0.5298
2016-06-28,1.1936
2016-06-29,0.6799
2016-06-30,0.6672
2016-07-01,0.6503
2016-07-03,1.2972
2016-07-04,0.6507
2016-07-05,0.6583
2016-07-06,0.6619
2016-07-07,0.6199
2016-07-08,0.6313
2016-07-10,1.2745
2016-07-11,0.6396
2016-07-12,1.2631
2016-07-13,0.6561
2016-07-14,0.6524
2016-07-15,0.6513
2016-07-17,1.2892
2016-07-18,0.6432
2016-07-19,1.2362
2016-07-20,0.6264
2016-07-21,0.624
2016-07-22,0.8419
2016-07-24,1.2491
2016-07-25,0.6236
2016-07-26,1.4741
2016-07-27,0.6348
2016-07-28,0.6329
2016-07-29,0.6426
2016-07-31,1.2999
2016-08-01,0.6449
2016-08-02,0.651
2016-08-03,0.6576
2016-08-04,0.6449
2016-08-05,1.1571
2016-08-07,1.3019
2016-08-08,0.6431
2016-08-09,0.6471
2016-08-10,0.6421
2016-08-11,0.6894
2016-08-12,0.6495
2016-08-14,1.2787
2016-08-15,0.9724
2016-08-16,0.6425
2016-08-17,0.6267
2016-08-18,0.6308
2016-08-19,0.636
2016-08-21,1.264
2016-08-22,0.6281
2016-08-23,1.7239
2016-08-24,1.5934
2016-08-25,0.6449
2016-08-26,0.9095
2016-08-28,1.2629
2016-08-29,1.2176
2016-08-30,0.633
2016-08-31,0.7123
2016-09-01,0.637
2016-09-02,0.6341
2016-09-04,1.1898
2016-09-05,1.5459
2016-09-06,0.6428
2016-09-07,0.6414
2016-09-08,1.0631
2016-09-09,1.1148
2016-09-11,1.2841
2016-09-12,0.6699
2016-09-13,0.8267
2016-09-14,1.0342
2016-09-18,2.8772
2016-09-19,1.0989
2016-09-20,0.7091
2016-09-21,0.7035
2016-09-22,0.7166
2016-09-23,1.2634
2016-09-25,1.4833
2016-09-26,1.2359
2016-09-27,0.7536
2016-09-28,0.7506
2016-09-29,0.719
2016-09-30,0.766
2016-10-09,6.6032
2016-10-10,0.7353
2016-10-11,0.7328
2016-10-12,0.7401
2016-10-13,0.7274
2016-10-14,0.7267
2016-10-16,1.45
2016-10-17,0.8804
2016-10-18,0.7101
2016-10-19,0.706
2016-10-20,0.719
2016-10-21,0.9334
2016-10-23,1.4487
2016-10-24,0.6965
2016-10-25,0.7114
2016-10-26,0.6947
2016-10-27,0.2999
2016-10-28,0.8412
2016-10-30,1.4058
2016-10-31,0.8227
2016-11-01,0.7076
2016-11-02,0.7028
2016-11-03,0.6831
2016-11-04,0.6952
2016-11-06,1.3636
2016-11-07,0.6858
2016-11-08,0.6935
2016-11-09,0.6973
2016-11-10,0.6879
2016-11-11,0.697
2016-11-13,1.3871
2016-11-14,0.6878
2016-11-15,0.6922
2016-11-16,0.7772
2016-11-17,0.6858
2016-11-18,0.7924
2016-11-20,1.3815
2016-11-21,0.6963
2016-11-22,0.7069
2016-11-23,0.7125
2016-11-24,0.9283
2016-11-25,0.7227
2016-11-27,1.4319
2016-11-28,0.7195
2016-11-29,0.7187
2016-11-30,0.6931
2016-12-01,0.7066
2016-12-02,0.7248
2016-12-04,1.4428
2016-12-05,0.7169
2016-12-06,0.5047
2016-12-07,0.7634
2016-12-08,0.8743
2016-12-09,0.7461
2016-12-11,1.4603
2016-12-12,0.7414
2016-12-13,0.4889
2016-12-14,0.4987
2016-12-15,0.2515
2016-12-16,0.1814
2016-12-18,1.4685
2016-12-19,0.2052
2016-12-20,0.2323
2016-12-21,0.2506
2016-12-22,0.9255
2016-12-23,0.874
2016-12-25,1.6865
