date,nav
2016-05-23,1.3288
2016-05-24,0.6087
2016-05-25,0.6033
2016-05-26,0.6104
2016-05-27,0.6479
2016-05-29,1.2298
2016-05-30,1.229
2016-05-31,0.6252
2016-06-01,0.6248
2016-06-02,0.6315
2016-06-03,0.6312
2016-06-05,1.2628
2016-06-06,0.9196
2016-06-07,0.7288
2016-06-08,0.6521
2016-06-12,2.5559
2016-06-13,0.9124
2016-06-14,0.6695
2016-06-15,0.7459
2016-06-16,0.6648
2016-06-17,0.6595
2016-06-19,1.3009
2016-06-20,0.8766
2016-06-21,0.8393
2016-06-22,0.6258
2016-06-23,1.4088
2016-06-24,0.6712
2016-06-26,1.3144
2016-06-27,0.9277
2016-06-28,0.6633
2016-06-29,0.6807
2016-06-30,0.7366
2016-07-01,0.7053
2016-07-03,1.4035
2016-07-04,1.3184
2016-07-05,0.6762
2016-07-06,0.6668
2016-07-07,0.5988
2016-07-08,0.6019
2016-07-10,1.2023
2016-07-11,0.8241
2016-07-12,0.8877
2016-07-13,0.6272
2016-07-14,0.6181
2016-07-15,1.287
2016-07-17,1.3471
2016-07-18,0.9349
2016-07-19,0.8511
2016-07-20,0.68
2016-07-21,0.6885
2016-07-22,1.0916
2016-07-24,1.3742
2016-07-25,0.7517
2016-07-26,0.704
2016-07-27,0.7029
2016-07-28,0.703
2016-07-29,0.6818
2016-07-31,1.3631
2016-08-01,0.949
2016-08-02,0.687
2016-08-03,0.6738
2016-08-04,0.6715
2016-08-05,0.4479
2016-08-07,1.2551
2016-08-08,1.343
2016-08-09,0.6357
2016-08-10,0.8369
2016-08-11,0.7595
2016-08-12,0.6562
2016-08-14,1.3131
2016-08-15,0.7409
2016-08-16,0.6561
2016-08-17,0.6572
2016-08-18,0.6555
2016-08-19,1.1595
2016-08-21,1.3356
2016-08-22,0.6678
2016-08-23,0.7584
2016-08-24,0.6792
2016-08-25,1.1749
2016-08-26,0.7172
2016-08-28,1.4102
2016-08-29,0.9307
2016-08-30,0.8417
2016-08-31,0.66
2016-09-01,0.5894
2016-09-02,0.5909
2016-09-04,1.1535
2016-09-05,0.5681
2016-09-06,1.0558
2016-09-07,0.6276
2016-09-08,0.6223
2016-09-09,0.632
2016-09-11,1.254
2016-09-12,0.6249
2016-09-13,0.7113
2016-09-14,0.9677
2016-09-18,2.7311
2016-09-19,0.9729
2016-09-20,0.8436
2016-09-21,0.6687
2016-09-22,0.7456
2016-09-23,0.8317
2016-09-25,1.4394
2016-09-26,0.7281
2016-09-27,0.7459
2016-09-28,0.8032
2016-09-29,0.7533
2016-09-30,0.7496
2016-10-09,6.7216
2016-10-10,0.747
2016-10-11,0.75
2016-10-12,0.7547
2016-10-13,0.8797
2016-10-14,0.7561
2016-10-16,1.5112
2016-10-17,0.748
2016-10-18,1.1534
2016-10-19,0.5263
2016-10-20,0.5434
2016-10-21,0.9337
2016-10-23,1.4637
2016-10-24,0.9024
2016-10-25,0.7278
2016-10-26,0.7437
2016-10-27,0.7532
2016-10-28,0.744
2016-10-30,1.4938
2016-10-31,0.7301
2016-11-01,0.7535
2016-11-02,0.7604
2016-11-03,0.7313
2016-11-04,0.7213
2016-11-06,1.4338
2016-11-07,0.7262
2016-11-08,0.7271
2016-11-09,0.7235
2016-11-10,0.7491
2016-11-11,0.7174
2016-11-13,1.4279
2016-11-14,0.7291
2016-11-15,0.7144
2016-11-16,0.7059
2016-11-17,0.6828
2016-11-18,0.7305
2016-11-20,1.4222
2016-11-21,0.7084
2016-11-22,0.7056
2016-11-23,0.7059
2016-11-24,0.7118
2016-11-25,0.7053
2016-11-27,1.4256
2016-11-28,0.6284
2016-11-29,0.3883
2016-11-30,0.6715
2016-12-01,0.5779
2016-12-02,0.9006
2016-12-04,1.4574
2016-12-05,0.709
2016-12-06,0.7198
2016-12-07,0.6225
2016-12-08,0.7108
2016-12-09,0.3983
2016-12-11,0.909
2016-12-12,0.361
2016-12-13,0.7557
2016-12-14,0.6605
2016-12-15,0.3621
2016-12-16,0.6304
2016-12-18,1.4299
2016-12-19,0.4778
2016-12-20,0.6542
2016-12-21,1.0581
2016-12-22,0.6924
2016-12-23,0.7769
2016-12-25,1.5357
2016-12-26,0.7976
2016-12-27,0.7718
2016-12-28,0.6479
2016-12-29,0.9692
2016-12-30,0.7496
2016-12-31,1.0287
2017-01-02,2.058
2017-01-03,0.4527
2017-01-04,0.4701
2017-01-05,0.5466
2017-01-06,0.3601
2017-01-08,1.5034
2017-01-09,1.0246
2017-01-10,0.5573
2017-01-11,0.7329
2017-01-12,0.4906
2017-01-13,0.7308
2017-01-15,1.4542
2017-01-16,0.6556
2017-01-17,0.774
2017-01-18,0.7577
2017-01-19,0.9739
2017-01-20,1.0748
2017-01-22,1.7583
2017-01-23,1.2843
2017-01-24,0.8653
2017-01-25,0.8628
2017-01-26,0.8294
2017-02-02,5.8211
2017-02-03,0.8373
2017-02-05,1.6754
2017-02-06,0.8786
2017-02-07,0.8915
2017-02-08,0.8674
2017-02-09,0.9104
2017-02-10,1.304
2017-02-12,1.7363
2017-02-13,1.0499
2017-02-14,0.6799
2017-02-15,0.871
2017-02-16,0.8685
2017-02-17,0.8782
2017-02-19,1.7548
2017-02-20,0.8844
2017-02-21,1.2302
2017-02-22,0.959
2017-02-23,0.9678
2017-02-24,1.0276
2017-02-26,2.0404
2017-02-27,1.4301
2017-02-28,0.9868
2017-03-01,0.9629
2017-03-02,0.8735
2017-03-03,0.777
2017-03-05,1.4953
2017-03-06,0.703
2017-03-07,0.7497
2017-03-08,0.7625
2017-03-09,0.734
2017-03-10,0.7136
2017-03-12,1.5083
2017-03-13,0.7164
2017-03-14,1.3026
2017-03-15,1.5578
2017-03-16,1.0806
2017-03-17,1.0075
2017-03-19,2.0034
2017-03-20,1.1983
2017-03-21,1.0191
2017-03-22,1.026
2017-03-23,0.9307
2017-03-24,0.9432
2017-03-26,1.8545
2017-03-27,0.9767
2017-03-28,1.0053
2017-03-29,1.2071
2017-03-30,1.1606
2017-03-31,1.188
2017-04-04,4.7506
2017-04-05,1.1921
2017-04-06,1.0759
2017-04-07,1.6988
2017-04-09,2.1671
2017-04-10,1.0579
2017-04-11,1.0307
2017-04-12,0.9974
2017-04-13,0.9468
2017-04-14,0.9016
2017-04-16,1.7635
2017-04-17,0.815
2017-04-18,0.911
2017-04-19,0.9379
2017-04-20,0.9517
2017-04-21,0.9696
2017-04-23,1.9382
2017-04-24,0.9554
2017-04-25,0.9932
2017-04-26,0.9596
2017-04-27,1.6944
2017-04-28,1.1422
2017-05-01,3.099
2017-05-02,1.5726
2017-05-03,1.0037
2017-05-04,1.0091
2017-05-05,0.9863
2017-05-07,1.9638
2017-05-08,0.9911
2017-05-09,0.9825
2017-05-10,0.966
2017-05-11,0.9412
2017-05-12,0.929
2017-05-14,1.8315
2017-05-15,0.8456
2017-05-16,0.93
2017-05-17,0.971
2017-05-18,0.5834
2017-05-19,1.2599
2017-05-21,1.5058
2017-05-22,0.826
2017-05-23,1.5499
2017-05-24,1.6018
2017-05-25,0.8448
2017-05-26,1.7218
2017-05-30,3.8575
2017-05-31,1.0861
2017-06-01,1.3381
2017-06-02,1.0502
2017-06-04,2.0955
2017-06-05,1.0442
2017-06-06,1.0412
2017-06-07,1.4322
2017-06-08,1.0365
2017-06-09,1.0344
2017-06-11,2.0367
2017-06-12,0.9637
2017-06-13,1.0323
2017-06-14,1.0299
2017-06-15,1.018
2017-06-16,1.0429
2017-06-18,2.0792
2017-06-19,1.3755
2017-06-20,1.0615
2017-06-21,1.6136
2017-06-22,1.0467
2017-06-23,1.6499
2017-06-25,2.1073
2017-06-26,1.2472
2017-06-27,1.0033
2017-06-28,1.0455
2017-06-29,0.9366
2017-06-30,1.0705
2017-07-02,2.0752
2017-07-03,1.0374
2017-07-04,1.1496
2017-07-05,1.4465
2017-07-06,0.5371
2017-07-07,2.0365
2017-07-09,1.5039
2017-07-10,0.9805
2017-07-11,1.1704
2017-07-12,0.7074
2017-07-13,0.6829
2017-07-14,1.2745
2017-07-16,1.3377
2017-07-17,0.7031
2017-07-18,1.4076
2017-07-19,0.7124
2017-07-20,3.3314
2017-07-21,1.581
2017-07-23,1.9016
2017-07-24,1.7163
2017-07-25,2.4054
2017-07-26,0.9569
2017-07-27,0.9027
2017-07-28,1.1654
2017-07-30,1.7786
2017-07-31,0.9785
2017-08-01,0.9213
2017-08-02,1.6423
2017-08-03,0.902
2017-08-04,0.8875
2017-08-06,1.7655
2017-08-07,0.8643
2017-08-08,1.5052
2017-08-09,0.8162
2017-08-10,0.7374
2017-08-11,0.6918
2017-08-13,1.3844
2017-08-14,0.6944
2017-08-15,1.0548
2017-08-16,0.991
2017-08-17,1.0841
2017-08-18,1.261
2017-08-20,1.7023
2017-08-21,1.0615
2017-08-22,2.5623
2017-08-23,0.9282
2017-08-24,1.1528
2017-08-25,0.9252
2017-08-27,1.7749
2017-08-28,1.6849
2017-08-29,1.0397
2017-08-30,1.0071
2017-08-31,1.021
2017-09-01,0.9936
2017-09-03,1.9795
2017-09-04,0.9839
2017-09-05,0.9551
2017-09-06,0.9413
2017-09-07,0.9552
2017-09-08,0.8714
2017-09-10,1.8296
2017-09-11,0.9237
2017-09-12,0.9388
2017-09-13,1.1657
2017-09-14,1.9301
2017-09-15,1.0007
2017-09-17,1.9751
2017-09-18,1.2869
2017-09-19,1.8579
2017-09-20,1.0995
2017-09-21,1.0617
2017-09-22,1.0676
2017-09-24,2.1429
2017-09-25,1.0414
2017-09-26,1.182
2017-09-27,1.0151
2017-09-28,1.0121
2017-09-29,2.4442
2017-10-08,9.9483
2017-10-09,2.0187
2017-10-10,1.1059
2017-10-11,1.1054
2017-10-12,1.0878
2017-10-13,0.907
2017-10-15,1.7969
2017-10-16,0.873
2017-10-17,0.8256
2017-10-18,0.7204
2017-10-19,0.6874
2017-10-20,0.7112
2017-10-22,1.3843
2017-10-23,0.7837
2017-10-24,1.0627
2017-10-25,1.5412
2017-10-26,0.8368
2017-10-27,1.4817
2017-10-29,1.8317
2017-10-30,1.9369
2017-10-31,1.0353
2017-11-01,1.036
2017-11-02,1.1797
2017-11-03,1.0205
2017-11-05,2.0329
2017-11-06,1.0174
2017-11-07,1.323
2017-11-08,0.9705
2017-11-09,0.9816
2017-11-10,0.9796
2017-11-12,1.9544
2017-11-13,1.8235
2017-11-14,0.9082
2017-11-15,1.0216
2017-11-16,1.0539
2017-11-17,1.0618
2017-11-19,2.1242
2017-11-20,1.2381
2017-11-21,2.492
2017-11-22,1.6012
2017-11-23,1.1645
2017-11-24,1.1451
2017-11-26,2.2898
2017-11-27,1.138
2017-11-28,1.0527
2017-11-29,1.2107
2017-11-30,1.1294
2017-12-01,1.142
2017-12-03,2.2847
2017-12-04,1.1634
2017-12-05,0.8298
2017-12-06,0.6571
2017-12-07,0.4803
2017-12-08,0.922
2017-12-10,1.1146
2017-12-11,1.592
2017-12-12,1.9457
2017-12-13,1.0212
2017-12-14,0.9915
2017-12-15,0.8813
2017-12-17,2.1323
2017-12-18,2.8871
2017-12-19,0.993
2017-12-20,1.0393
2017-12-21,0.83
2017-12-22,1.2553
2017-12-24,2.153
2017-12-25,0.7214
2017-12-26,2.3482
2017-12-27,1.049
2017-12-28,0.9594
2017-12-29,1.817
2017-12-31,2.6039
2018-01-01,1.2962
2018-01-02,1.3462
2018-01-03,1.9889
2018-01-04,0.915
2018-01-05,0.8946
2018-01-07,1.7613
2018-01-08,0.8768
2018-01-09,2.9011
2018-01-10,1.2376
2018-01-11,1.185
2018-01-12,1.2074
2018-01-14,2.4184
2018-01-15,1.0793
2018-01-16,1.0741
2018-01-17,1.0544
2018-01-18,1.0877
2018-01-19,1.5757
2018-01-21,2.2056
2018-01-22,1.0741
2018-01-23,1.0659
2018-01-24,1.0788
2018-01-25,1.0836
2018-01-26,1.0662
2018-01-28,2.1238
2018-01-29,1.3978
2018-01-30,2.1563
2018-01-31,1.8787
2018-02-01,1.2626
2018-02-02,1.1304
2018-02-04,2.2519
2018-02-05,1.1187
2018-02-06,1.1174
2018-02-07,1.1102
2018-02-08,1.0981
2018-02-09,1.4566
2018-02-11,2.2201
2018-02-12,2.0141
2018-02-13,1.1305
2018-02-14,1.2418
2018-02-21,8.1943
2018-02-22,1.1686
2018-02-23,1.0794
2018-02-25,2.1421
2018-02-26,1.1382
2018-02-27,1.1404
2018-02-28,1.153
2018-03-01,1.1645
2018-03-02,0.9992
2018-03-04,1.9901
2018-03-05,1.3573
2018-03-06,0.9643
2018-03-07,0.97
2018-03-08,0.9639
2018-03-09,1.6739
2018-03-11,1.855
2018-03-12,1.4273
2018-03-13,0.9899
2018-03-14,0.9363
2018-03-15,1.9413
2018-03-16,3.1611
2018-03-18,2.1391
2018-03-19,1.3378
2018-03-20,1.0319
2018-03-21,2.8204
2018-03-22,1.0346
2018-03-23,1.0207
2018-03-25,2.039
2018-03-26,1.0915
2018-03-27,2.063
2018-03-28,1.22
2018-03-29,2.2263
2018-03-30,1.1322
2018-04-01,2.215
2018-04-02,1.0805
2018-04-03,0.9952
2018-04-04,1.0146
2018-04-08,4.0668
2018-04-09,2.0157
2018-04-10,0.7811
2018-04-11,0.7364
2018-04-12,0.7157
2018-04-13,0.6166
2018-04-15,1.2206
2018-04-16,0.5602
2018-04-17,2.3645
2018-04-18,0.5086
2018-04-19,1.619
2018-04-20,2.5916
2018-04-22,1.6344
2018-04-23,1.4409
2018-04-24,0.814
2018-04-25,0.8823
2018-04-26,1.9717
2018-04-27,1.5084
2018-05-01,3.8754
2018-05-02,2.7483
2018-05-03,1.1064
2018-05-04,1.0653
2018-05-06,2.1224
2018-05-07,1.1218
2018-05-08,0.98
2018-05-09,0.6228
2018-05-10,0.6012
2018-05-11,0.4928
2018-05-13,0.9803
2018-05-14,0.483
2018-05-15,0.9438
2018-05-16,1.7653
2018-05-17,2.4049
2018-05-18,0.907
2018-05-20,1.8168
2018-05-21,3.4677
2018-05-22,1.2779
2018-05-23,0.9102
2018-05-24,0.9061
2018-05-25,0.9107
2018-05-27,1.8342
2018-05-28,1.4182
2018-05-29,1.0077
2018-05-30,1.0344
2018-05-31,1.1765
2018-06-01,1.279
2018-06-03,2.2189
2018-06-04,1.0802
2018-06-05,0.9844
2018-06-06,1.0449
2018-06-07,0.6134
2018-06-08,0.7776
2018-06-10,1.9848
2018-06-11,0.9947
2018-06-12,0.9369
2018-06-13,1.0474
2018-06-14,0.9005
2018-06-15,1.0795
2018-06-18,3.2211
2018-06-19,0.8255
2018-06-20,1.104
2018-06-21,1.175
2018-06-22,1.1483
2018-06-24,2.3172
2018-06-25,1.1569
2018-06-26,2.7233
2018-06-27,1.8588
2018-06-28,5.0342
2018-06-29,3.4784
2018-06-30,1.153
2018-07-01,1.1531
2018-07-02,1.1116
2018-07-03,0.9245
2018-07-04,0.7672
2018-07-05,0.6553
2018-07-06,0.5492
2018-07-08,1.2147
2018-07-09,0.6333
2018-07-10,0.4303
2018-07-11,0.3761
2018-07-12,0.3789
2018-07-13,0.5302
2018-07-15,0.7944
2018-07-16,1.9945
2018-07-17,0.5763
2018-07-18,1.0001
2018-07-19,0.5322
2018-07-20,1.7658
2018-07-22,0.4589
2018-07-23,0.9409
2018-07-24,2.9801
2018-07-25,1.8235
2018-07-26,0.8667
2018-07-27,0.8754
