date,nav
2021-11-03,0.5634
2021-11-04,0.5695
2021-11-05,0.6512
2021-11-07,1.1554
2021-11-08,0.5698
2021-11-09,0.5691
2021-11-10,0.5779
2021-11-11,0.5786
2021-11-12,0.5822
2021-11-14,1.1706
2021-11-15,0.5898
2021-11-16,0.586
2021-11-17,0.5825
2021-11-18,0.59
2021-11-19,0.5893
2021-11-21,1.1842
2021-11-22,0.5923
2021-11-23,0.5793
2021-11-24,0.7204
2021-11-25,0.5853
2021-11-26,0.6025
2021-11-28,1.2054
2021-11-29,0.6047
2021-11-30,0.6137
2021-12-01,0.6188
2021-12-02,0.5977
2021-12-03,0.5994
2021-12-05,1.1994
2021-12-06,0.5983
2021-12-07,0.5894
2021-12-08,0.574
2021-12-09,0.6096
2021-12-10,0.6058
2021-12-12,1.2176
2021-12-13,0.6072
2021-12-14,0.5941
2021-12-15,0.5997
2021-12-16,0.5987
2021-12-17,0.6235
2021-12-19,1.2518
2021-12-20,0.6179
2021-12-21,0.6189
2021-12-22,0.6441
2021-12-23,0.6549
2021-12-24,0.6474
2021-12-26,1.3056
2021-12-27,0.6541
2021-12-28,0.5951
2021-12-29,0.6784
2021-12-30,0.6905
2021-12-31,0.6393
2022-01-03,1.8915
2022-01-04,0.6299
2022-01-05,0.6176
2022-01-06,0.6252
2022-01-07,0.6439
2022-01-09,1.2894
2022-01-10,0.6362
2022-01-11,0.6253
2022-01-12,0.6218
2022-01-13,0.6059
2022-01-14,0.6128
2022-01-16,1.226
2022-01-17,0.6157
2022-01-18,0.6156
2022-01-19,0.6145
2022-01-20,0.6198
2022-01-21,0.6166
2022-01-23,1.2395
2022-01-24,0.997
2022-01-25,0.614
2022-01-26,0.2928
2022-01-27,0.6158
2022-01-28,0.5394
2022-02-06,4.7536
2022-02-07,0.5848
2022-02-08,0.9808
2022-02-09,0.5878
2022-02-10,0.5821
2022-02-11,0.5842
2022-02-13,1.1688
2022-02-14,0.5884
2022-02-15,0.5806
2022-02-16,0.5795
2022-02-17,0.581
2022-02-18,0.5826
2022-02-20,1.1656
2022-02-21,0.5782
2022-02-22,0.578
2022-02-23,0.5421
2022-02-24,0.577
2022-02-25,0.5823
2022-02-27,1.1696
2022-02-28,0.5834
2022-03-01,0.5861
2022-03-02,0.5895
2022-03-03,0.5829
2022-03-04,0.5744
2022-03-06,1.1521
2022-03-07,0.57
2022-03-08,0.5683
2022-03-09,0.5681
2022-03-10,0.5698
2022-03-11,0.5698
2022-03-13,1.1446
2022-03-14,0.5721
2022-03-15,0.5714
2022-03-16,1.0255
2022-03-17,0.5865
2022-03-18,0.4741
2022-03-20,0.9003
2022-03-21,0.4914
2022-03-22,0.7935
2022-03-23,0.8194
2022-03-24,0.4298
2022-03-25,0.5746
2022-03-27,1.152
2022-03-28,0.4763
2022-03-29,0.597
2022-03-30,0.8009
2022-03-31,0.5902
2022-04-01,0.6125
2022-04-05,2.4572
2022-04-06,0.6399
2022-04-07,0.5885
2022-04-08,0.5984
2022-04-10,1.2002
2022-04-11,0.5897
2022-04-12,0.5532
2022-04-13,0.5939
2022-04-14,0.5993
2022-04-15,0.609
2022-04-17,1.2218
2022-04-18,0.6035
2022-04-19,0.6104
2022-04-20,0.3387
2022-04-21,0.6344
2022-04-22,0.5652
2022-04-24,1.1312
2022-04-25,0.5763
2022-04-26,0.5901
2022-04-27,0.5938
2022-04-28,0.4308
2022-04-29,0.5408
2022-05-04,2.677
2022-05-05,0.5577
2022-05-06,0.5645
2022-05-08,1.1362
2022-05-09,0.5762
2022-05-10,0.7931
2022-05-11,0.5649
2022-05-12,0.5689
2022-05-13,0.7732
2022-05-15,1.0876
2022-05-16,0.547
2022-05-17,0.8051
2022-05-18,0.5433
2022-05-19,0.4681
2022-05-20,0.557
2022-05-22,1.1154
2022-05-23,0.455
2022-05-24,0.7927
2022-05-25,0.3964
2022-05-26,0.5241
2022-05-27,0.5178
2022-05-29,1.0368
2022-05-30,0.525
2022-05-31,0.5077
2022-06-01,0.5257
2022-06-02,0.5312
2022-06-05,1.5999
2022-06-06,0.5258
2022-06-07,0.526
2022-06-08,0.531
2022-06-09,0.5956
2022-06-10,0.5174
2022-06-12,1.031
2022-06-13,0.5124
2022-06-14,0.6027
2022-06-15,0.5019
2022-06-16,0.4915
2022-06-17,0.4897
2022-06-19,0.917
2022-06-20,0.4819
2022-06-21,0.6072
2022-06-22,0.5487
2022-06-23,0.4676
2022-06-24,0.5009
2022-06-26,1.005
2022-06-27,0.5179
2022-06-28,0.5331
2022-06-29,0.5446
2022-06-30,0.4604
2022-07-01,0.5449
2022-07-03,1.0928
2022-07-04,0.5243
2022-07-05,0.5176
2022-07-06,0.5218
2022-07-07,0.5161
2022-07-08,0.5078
2022-07-10,1.0184
2022-07-11,0.502
2022-07-12,0.4922
2022-07-13,0.4966
2022-07-14,0.4966
2022-07-15,0.4928
2022-07-17,0.9888
2022-07-18,0.4896
2022-07-19,0.4795
2022-07-20,0.4925
2022-07-21,0.4964
2022-07-22,0.5063
2022-07-24,1.0158
2022-07-25,0.4983
2022-07-26,0.5015
2022-07-27,0.5029
2022-07-28,0.5035
2022-07-29,0.6814
2022-07-31,0.978
2022-08-01,0.4981
2022-08-02,0.4468
2022-08-03,0.4443
2022-08-04,0.4505
2022-08-05,0.4557
2022-08-07,0.9132
2022-08-08,0.4527
2022-08-09,0.454
2022-08-10,0.4599
2022-08-11,0.4628
2022-08-12,0.4695
2022-08-14,0.9416
2022-08-15,0.4583
2022-08-16,0.4616
2022-08-17,0.4594
2022-08-18,0.4588
2022-08-19,0.458
2022-08-21,0.9178
2022-08-22,0.4619
2022-08-23,0.4631
2022-08-24,0.47
2022-08-25,0.4712
2022-08-26,0.4694
2022-08-28,0.9418
2022-08-29,0.4739
2022-08-30,0.4777
2022-08-31,0.4689
2022-09-01,0.4714
2022-09-02,0.4784
2022-09-04,0.9564
2022-09-05,0.4746
2022-09-06,0.4663
2022-09-07,0.4586
2022-09-08,0.4545
2022-09-09,0.4558
2022-09-12,1.3683
2022-09-13,0.4437
2022-09-14,0.4377
2022-09-15,0.4486
2022-09-16,0.4529
2022-09-18,0.9064
2022-09-19,0.4482
2022-09-20,0.4501
2022-09-21,0.4332
2022-09-22,0.4505
2022-09-23,0.93
2022-09-25,0.9176
2022-09-26,0.4629
2022-09-27,0.4541
2022-09-28,0.4801
2022-09-29,0.5012
2022-09-30,0.5276
2022-10-09,4.7454
2022-10-10,0.5274
2022-10-11,0.4392
2022-10-12,0.4505
2022-10-13,0.4339
2022-10-14,0.4366
2022-10-16,0.8732
2022-10-17,0.4337
2022-10-18,0.433
2022-10-19,0.4378
2022-10-20,0.4357
2022-10-21,0.43
2022-10-23,0.8618
2022-10-24,0.4254
2022-10-25,0.4285
2022-10-26,0.468
2022-10-27,0.4826
2022-10-28,0.4938
2022-10-30,0.9886
2022-10-31,0.4658
2022-11-01,0.464
2022-11-02,0.4485
2022-11-03,0.4474
2022-11-04,0.4378
2022-11-06,0.8762
2022-11-07,0.4343
2022-11-08,0.4321
2022-11-09,0.4308
2022-11-10,0.4351
2022-11-11,0.4437
2022-11-13,0.8884
2022-11-14,0.1708
2022-11-15,0.2706
2022-11-16,0.3309
2022-11-17,0.3867
2022-11-18,0.2363
2022-11-20,0.8842
2022-11-21,0.4706
2022-11-22,0.5028
2022-11-23,0.5203
2022-11-24,0.522
2022-11-25,0.5576
2022-11-27,0.9677
2022-11-28,0.6739
2022-11-29,0.4397
2022-11-30,0.4823
2022-12-01,0.4769
2022-12-02,0.4924
2022-12-04,0.9854
2022-12-05,0.4872
2022-12-06,0.4939
2022-12-07,0.5173
2022-12-08,0.5096
2022-12-09,0.4955
2022-12-11,0.9808
2022-12-12,0.499
2022-12-13,0.5056
2022-12-14,0.5085
2022-12-15,0.5314
2022-12-16,0.5325
2022-12-18,1.0649
2022-12-19,0.543
2022-12-20,0.5555
2022-12-21,0.5933
2022-12-22,0.5906
2022-12-23,0.6166
2022-12-25,1.233
2022-12-26,0.5849
2022-12-27,0.5755
2022-12-28,0.5392
2022-12-29,0.5325
2022-12-30,0.5036
2022-12-31,0.5037
2023-01-02,1.0072
2023-01-03,0.5671
2023-01-04,0.6112
2023-01-05,0.6338
2023-01-06,0.6085
2023-01-08,1.2182
2023-01-09,0.5957
2023-01-10,0.5741
2023-01-11,0.5563
2023-01-12,0.5502
2023-01-13,0.5557
2023-01-15,1.1101
2023-01-16,0.5394
2023-01-17,0.5338
2023-01-18,0.9512
2023-01-19,0.553
2023-01-20,0.5418
2023-01-29,4.8536
2023-01-30,0.5486
2023-01-31,0.5271
2023-02-01,0.527
2023-02-02,0.547
2023-02-03,0.5605
2023-02-05,1.1222
2023-02-06,0.541
2023-02-07,0.643
2023-02-08,0.4911
2023-02-09,0.5343
2023-02-10,0.5534
2023-02-12,1.1066
2023-02-13,0.5581
2023-02-14,0.5513
2023-02-15,0.6843
2023-02-16,0.5355
2023-02-17,0.533
2023-02-19,1.0655
2023-02-20,0.5406
2023-02-21,0.5752
2023-02-22,0.5928
2023-02-23,0.6017
2023-02-24,0.6102
2023-02-26,1.2212
2023-02-27,0.8615
2023-02-28,0.6432
2023-03-01,0.5905
2023-03-02,0.6025
2023-03-03,0.6053
2023-03-05,1.2
2023-03-06,0.6921
2023-03-07,0.6452
2023-03-08,0.6125
2023-03-09,0.6318
2023-03-10,0.613
2023-03-12,1.2233
2023-03-13,0.6222
2023-03-14,0.601
2023-03-15,0.6025
2023-03-16,0.5967
2023-03-17,0.8967
2023-03-19,1.219
2023-03-20,0.6089
2023-03-21,0.5945
2023-03-22,0.6162
2023-03-23,0.6293
2023-03-24,0.6305
2023-03-26,1.2583
2023-03-27,0.8
2023-03-28,0.6379
2023-03-29,0.6516
2023-03-30,0.679
2023-03-31,0.6536
2023-04-02,1.306
2023-04-03,0.6729
2023-04-04,0.6719
2023-04-05,0.6716
2023-04-06,0.6324
2023-04-07,0.6305
2023-04-09,1.2608
2023-04-10,0.634
2023-04-11,0.628
2023-04-12,0.631
2023-04-13,0.6364
2023-04-14,0.6907
2023-04-16,1.2536
2023-04-17,0.627
2023-04-18,0.6124
2023-04-19,0.6183
2023-04-20,0.6153
2023-04-21,0.6142
2023-04-23,1.2278
2023-04-24,0.6321
2023-04-25,0.6322
2023-04-26,0.6939
2023-04-27,0.6509
2023-04-28,0.6231
2023-05-03,3.1148
2023-05-04,0.6262
2023-05-05,0.6142
2023-05-07,1.2262
2023-05-08,0.6278
2023-05-09,0.6301
2023-05-10,0.6307
2023-05-11,0.6321
2023-05-12,0.6868
2023-05-14,1.2534
2023-05-15,0.6169
2023-05-16,0.5996
2023-05-17,0.6048
2023-05-18,0.6062
2023-05-19,0.6661
2023-05-21,1.2304
2023-05-22,0.6168
2023-05-23,0.6086
2023-05-24,0.6122
2023-05-25,0.6853
2023-05-26,0.6654
2023-05-28,1.231
2023-05-29,0.5711
2023-05-30,0.6185
2023-05-31,0.6089
2023-06-01,0.6074
2023-06-02,0.6219
2023-06-04,1.2437
2023-06-05,0.682
2023-06-06,0.6055
2023-06-07,0.5987
2023-06-08,0.5978
2023-06-09,0.6074
2023-06-11,1.1984
2023-06-12,0.6028
2023-06-13,0.6618
2023-06-14,0.6085
2023-06-15,0.6004
2023-06-16,0.7366
2023-06-18,1.1826
2023-06-19,0.4969
2023-06-20,0.8924
2023-06-21,0.5825
2023-06-25,2.3308
2023-06-26,0.3934
2023-06-27,1.1846
2023-06-28,0.6172
2023-06-29,0.5831
2023-06-30,0.5639
2023-07-02,1.1266
2023-07-03,0.3755
2023-07-04,0.7982
2023-07-05,2.0069
2023-07-06,0.5918
2023-07-07,0.5817
2023-07-09,1.1596
2023-07-10,0.5737
2023-07-11,0.5634
2023-07-12,0.9561
2023-07-13,0.5497
2023-07-14,0.5497
2023-07-16,1.0629
2023-07-17,0.5186
2023-07-18,0.5097
2023-07-19,0.7257
2023-07-20,0.5146
2023-07-21,0.5162
2023-07-23,1.0326
2023-07-24,0.514
2023-07-25,0.5137
2023-07-26,0.6069
2023-07-27,0.5193
2023-07-28,0.5176
2023-07-30,1.036
2023-07-31,0.5131
2023-08-01,0.5154
2023-08-02,0.5209
2023-08-03,0.712
2023-08-04,0.5284
2023-08-06,1.0562
2023-08-07,0.5156
2023-08-08,0.5165
2023-08-09,0.5125
2023-08-10,0.6367
2023-08-11,0.5159
2023-08-13,1.0316
2023-08-14,0.5045
2023-08-15,0.5018
2023-08-16,0.5038
2023-08-17,0.6515
2023-08-18,0.5028
2023-08-20,1.0064
2023-08-21,0.5039
2023-08-22,0.5036
2023-08-23,0.5065
2023-08-24,0.5107
2023-08-25,0.5077
2023-08-27,1.0164
2023-08-28,0.5056
2023-08-29,0.5054
2023-08-30,0.5092
2023-08-31,0.5101
2023-09-01,0.7312
2023-09-03,1.033
2023-09-04,0.5195
2023-09-05,0.5149
2023-09-06,0.512
2023-09-07,0.4307
2023-09-08,0.7536
2023-09-10,0.9958
2023-09-11,0.3639
2023-09-12,0.7156
2023-09-13,0.5167
2023-09-14,0.5081
2023-09-15,0.7582
2023-09-17,1.0196
2023-09-18,0.5023
2023-09-19,0.4617
2023-09-20,0.4877
2023-09-21,0.713
2023-09-22,0.714
2023-09-24,1.0477
2023-09-25,0.5196
2023-09-26,0.5208
2023-09-27,0.4531
2023-09-28,0.4431
2023-10-08,4.4386
2023-10-09,0.4987
2023-10-10,0.4842
2023-10-11,0.53
2023-10-12,0.5202
2023-10-13,0.5138
2023-10-15,1.0292
2023-10-16,0.5141
2023-10-17,0.5121
2023-10-18,0.5072
2023-10-19,0.4761
2023-10-20,0.5015
2023-10-22,1.0058
2023-10-23,0.5041
2023-10-24,0.4763
2023-10-25,0.4678
2023-10-26,0.5142
2023-10-27,0.5183
2023-10-29,1.0374
2023-10-30,0.5185
2023-10-31,0.3934
2023-11-01,0.5063
2023-11-02,0.5323
2023-11-03,0.5039
2023-11-05,1.0254
2023-11-06,0.5357
2023-11-07,0.476
2023-11-08,0.9218
2023-11-09,0.5181
2023-11-10,0.5195
2023-11-12,1.0388
2023-11-13,0.5168
2023-11-14,0.5148
2023-11-15,0.5195
2023-11-16,0.5167
2023-11-17,0.5214
2023-11-19,1.0431
2023-11-20,0.5231
2023-11-21,0.5248
2023-11-22,0.5238
2023-11-23,0.5238
2023-11-24,0.5304
2023-11-26,1.0614
2023-11-27,0.5332
2023-11-28,0.5367
2023-11-29,0.5331
2023-11-30,0.5228
2023-12-01,0.5329
2023-12-03,1.0665
2023-12-04,0.5294
2023-12-05,0.5272
2023-12-06,0.5424
2023-12-07,0.5391
2023-12-08,0.542
2023-12-10,1.0848
2023-12-11,0.5202
2023-12-12,0.5615
2023-12-13,0.576
2023-12-14,0.6003
2023-12-15,0.5936
2023-12-17,1.1876
2023-12-18,0.7864
2023-12-19,0.6369
2023-12-20,0.6113
2023-12-21,0.6058
2023-12-22,0.6188
2023-12-24,1.2379
2023-12-25,0.904
2023-12-26,0.6235
2023-12-27,0.6288
2023-12-28,0.6459
2023-12-29,0.6326
2023-12-31,1.2656
2024-01-01,0.633
2024-01-02,0.6326
2024-01-03,0.472
2024-01-04,0.4166
2024-01-05,0.4703
2024-01-07,1.2273
2024-01-08,0.613
2024-01-09,0.6114
2024-01-10,0.598
2024-01-11,0.5961
2024-01-12,0.5967
2024-01-14,1.1938
2024-01-15,0.5967
2024-01-16,0.8612
2024-01-17,0.591
2024-01-18,0.5923
2024-01-19,0.5929
2024-01-21,1.1858
2024-01-22,0.5924
2024-01-23,0.5907
2024-01-24,0.5907
2024-01-25,0.5769
2024-01-26,0.5813
2024-01-28,1.1634
2024-01-29,0.5842
2024-01-30,0.5845
2024-01-31,0.583
2024-02-01,0.5838
2024-02-02,0.5792
2024-02-04,1.1591
2024-02-05,0.5832
2024-02-06,0.5804
2024-02-07,0.579
2024-02-08,0.5773
2024-02-18,5.7052
2024-02-19,0.5784
2024-02-20,0.5751
2024-02-21,0.574
2024-02-22,0.5741
2024-02-23,0.5743
2024-02-25,1.149
2024-02-26,0.5715
2024-02-27,0.5715
2024-02-28,0.5744
2024-02-29,0.5731
2024-03-01,0.5746
2024-03-03,1.1348
2024-03-04,0.57
2024-03-05,0.7953
2024-03-06,0.6246
2024-03-07,0.566
2024-03-08,0.5714
2024-03-10,1.1228
2024-03-11,0.5522
2024-03-12,0.9072
2024-03-13,0.5536
2024-03-14,0.5501
2024-03-15,0.551
2024-03-17,1.1015
2024-03-18,0.5542
2024-03-19,0.8677
2024-03-20,0.5462
2024-03-21,0.5442
2024-03-22,0.5415
2024-03-24,1.0826
2024-03-25,0.5432
2024-03-26,0.5412
2024-03-27,0.5544
2024-03-28,0.5565
2024-03-29,0.5567
2024-03-31,1.1156
2024-04-01,0.5589
2024-04-02,0.5577
2024-04-03,0.54
2024-04-07,2.1567
2024-04-08,0.574
2024-04-09,0.5533
2024-04-10,0.5418
2024-04-11,0.5395
2024-04-12,0.5559
2024-04-14,1.077
2024-04-15,0.567
2024-04-16,0.538
2024-04-17,0.5695
2024-04-18,0.4314
2024-04-19,0.5286
2024-04-21,1.0574
2024-04-22,0.511
2024-04-23,0.5252
2024-04-24,0.5287
2024-04-25,0.5274
2024-04-26,0.527
2024-04-28,1.0495
2024-04-29,0.5268
2024-04-30,0.5194
2024-05-05,2.5956
2024-05-06,0.5249
2024-05-07,0.5194
2024-05-08,0.5201
2024-05-09,0.5187
2024-05-10,0.5195
2024-05-12,1.039
2024-05-13,0.5301
2024-05-14,0.5185
2024-05-15,0.5175
2024-05-16,0.571
2024-05-17,0.5114
2024-05-19,1.0222
2024-05-20,0.5117
2024-05-21,0.5085
2024-05-22,0.5103
2024-05-23,0.5111
2024-05-24,0.6687
2024-05-26,1.022
2024-05-27,0.5044
2024-05-28,0.5001
2024-05-29,0.5012
2024-05-30,0.4966
2024-05-31,0.6955
2024-06-02,0.9831
2024-06-03,0.489
2024-06-04,0.4863
2024-06-05,0.4893
2024-06-06,0.5696
2024-06-07,0.4897
2024-06-10,1.4682
2024-06-11,0.4906
2024-06-12,0.4852
2024-06-13,0.7198
2024-06-14,0.4831
2024-06-16,0.9666
2024-06-17,0.4816
2024-06-18,0.5284
2024-06-19,0.4683
2024-06-20,0.767
2024-06-21,0.4657
2024-06-23,0.932
2024-06-24,0.5856
2024-06-25,0.5859
2024-06-26,0.4599
2024-06-27,0.4656
2024-06-28,0.4458
2024-06-30,0.8904
2024-07-01,0.4663
2024-07-02,0.4627
2024-07-03,0.4649
2024-07-04,0.4637
2024-07-05,0.463
2024-07-07,0.927
2024-07-08,0.463
2024-07-09,0.4593
2024-07-10,0.4658
2024-07-11,0.4641
2024-07-12,0.4491
2024-07-14,0.899
2024-07-15,0.4479
2024-07-16,0.4446
2024-07-17,0.4461
2024-07-18,0.4463
2024-07-19,0.4482
2024-07-21,0.8968
2024-07-22,0.449
2024-07-23,0.4482
2024-07-24,0.4486
2024-07-25,0.4492
2024-07-26,0.4469
2024-07-28,0.8946
2024-07-29,0.451
2024-07-30,0.4505
2024-07-31,0.4482
2024-08-01,0.4516
2024-08-02,0.4515
2024-08-04,0.9038
2024-08-05,0.4514
2024-08-06,0.4515
2024-08-07,0.4492
2024-08-08,0.4491
2024-08-09,0.4471
2024-08-11,0.8944
2024-08-12,0.4481
2024-08-13,0.4395
2024-08-14,0.4464
2024-08-15,0.4462
2024-08-16,0.4484
2024-08-18,0.898
2024-08-19,0.4489
2024-08-20,0.4476
2024-08-21,0.4476
2024-08-22,0.4409
2024-08-23,0.4446
2024-08-25,0.8883
2024-08-26,0.4445
2024-08-27,0.428
2024-08-28,0.4415
2024-08-29,0.441
2024-08-30,0.4461
2024-09-01,0.8929
2024-09-02,0.4472
2024-09-03,0.4449
2024-09-04,0.446
2024-09-05,0.4476
2024-09-06,0.4458
2024-09-08,0.8924
2024-09-09,0.4451
2024-09-10,0.443
2024-09-11,0.4435
2024-09-12,0.4435
2024-09-13,0.4433
2024-09-17,1.7743
2024-09-18,0.4446
2024-09-19,0.4396
2024-09-20,0.4387
2024-09-22,0.877
2024-09-23,0.4438
2024-09-24,0.4445
2024-09-25,0.4436
2024-09-26,0.4452
2024-09-27,0.4478
2024-09-29,0.8978
2024-09-30,0.4428
2024-10-07,3.1058
2024-10-08,0.44
2024-10-09,0.4322
2024-10-10,0.4444
2024-10-11,0.443
2024-10-13,0.8854
2024-10-14,0.447
2024-10-15,0.4497
2024-10-16,0.4464
2024-10-17,0.449
2024-10-18,0.4472
2024-10-20,0.895
2024-10-21,0.4454
2024-10-22,0.445
2024-10-23,0.4328
2024-10-24,0.4384
2024-10-25,0.444
2024-10-27,0.888
2024-10-28,0.4447
2024-10-29,0.4431
2024-10-30,0.4479
2024-10-31,0.4427
2024-11-01,0.442
2024-11-03,0.8842
2024-11-04,0.4427
2024-11-05,0.4348
2024-11-06,0.44
2024-11-07,0.4367
2024-11-08,0.4365
2024-11-10,0.8734
2024-11-11,0.4376
2024-11-12,0.4369
2024-11-13,0.4393
2024-11-14,0.4395
2024-11-15,0.4401
2024-11-17,0.8802
2024-11-18,0.4409
2024-11-19,0.4395
2024-11-20,0.4396
2024-11-21,0.4395
2024-11-22,0.4405
2024-11-24,0.8818
2024-11-25,0.44
2024-11-26,0.438
2024-11-27,0.4382
2024-11-28,0.4391
2024-11-29,0.4377
2024-12-01,0.876
2024-12-02,0.611
2024-12-03,0.4759
2024-12-04,0.5116
2024-12-05,0.4318
2024-12-06,0.4277
2024-12-08,0.8538
2024-12-09,0.4279
2024-12-10,0.573
2024-12-11,0.6102
2024-12-12,0.4227
2024-12-13,0.4265
2024-12-15,0.8531
2024-12-16,0.4238
2024-12-17,0.5056
2024-12-18,0.4213
2024-12-19,0.411
2024-12-20,0.4129
2024-12-22,0.8255
2024-12-23,0.4178
2024-12-24,0.4182
2024-12-25,0.4167
2024-12-26,0.4254
2024-12-27,0.4349
2024-12-29,0.8706
2024-12-30,0.436
2024-12-31,0.4194
2025-01-01,0.418
2025-01-02,0.4214
2025-01-03,0.4097
2025-01-05,0.8208
2025-01-06,0.3986
2025-01-07,0.4061
2025-01-08,0.4053
2025-01-09,0.4045
2025-01-10,0.3971
2025-01-12,0.7984
2025-01-13,0.3988
2025-01-14,0.4002
2025-01-15,0.4094
2025-01-16,0.4002
2025-01-17,0.4194
2025-01-19,0.8394
2025-01-20,0.4395
2025-01-21,0.4382
2025-01-22,0.4381
2025-01-23,0.4276
2025-01-24,0.4392
2025-01-26,0.8784
2025-01-27,0.4365
2025-02-04,3.4947
2025-02-05,0.4324
2025-02-06,0.4293
2025-02-07,0.4174
2025-02-09,0.8354
2025-02-10,0.4164
2025-02-11,0.4126
2025-02-12,0.4068
2025-02-13,0.4064
2025-02-14,0.4071
2025-02-16,0.8145
2025-02-17,0.4072
2025-02-18,0.4056
2025-02-19,0.4083
2025-02-20,0.41
2025-02-21,0.2652
2025-02-23,0.8307
2025-02-24,0.2537
2025-02-25,0.4155
2025-02-26,0.4209
2025-02-27,0.4223
2025-02-28,0.4192
2025-03-02,0.8426
2025-03-03,0.4195
2025-03-04,0.4183
2025-03-05,0.4136
2025-03-06,0.4109
2025-03-07,0.4061
2025-03-09,0.8122
2025-03-10,0.4063
2025-03-11,0.4086
2025-03-12,0.4078
2025-03-13,0.4111
2025-03-14,0.4126
2025-03-16,0.8256
2025-03-17,0.4149
2025-03-18,0.4141
2025-03-19,0.4183
2025-03-20,0.4192
