date,nav
2014-08-28,1.073
2014-08-29,1.073
2014-09-01,1.072
2014-09-02,1.073
2014-09-03,1.073
2014-09-04,1.073
2014-09-05,1.073
2014-09-09,1.074
2014-09-10,1.074
2014-09-11,1.075
2014-09-12,1.075
2014-09-15,1.076
2014-09-16,1.075
2014-09-17,1.076
2014-09-18,1.077
2014-09-19,1.078
2014-09-22,1.078
2014-09-23,1.078
2014-09-24,1.079
2014-09-25,1.079
2014-09-26,1.039
2014-09-29,1.04
2014-09-30,1.04
2014-10-08,1.041
2014-10-09,1.042
2014-10-10,1.042
2014-10-13,1.043
2014-10-14,1.044
2014-10-15,1.045
2014-10-16,1.046
2014-10-17,1.047
2014-10-20,1.05
2014-10-21,1.051
2014-10-22,1.053
2014-10-23,1.054
2014-10-24,1.054
2014-10-27,1.055
2014-10-28,1.057
2014-10-29,1.058
2014-10-30,1.059
2014-10-31,1.059
2014-11-03,1.061
2014-11-04,1.063
2014-11-05,1.065
2014-11-06,1.066
2014-11-07,1.066
2014-11-10,1.069
2014-11-11,1.07
2014-11-12,1.07
2014-11-13,1.069
2014-11-14,1.069
2014-11-17,1.07
2014-11-18,1.069
2014-11-19,1.068
2014-11-20,1.066
2014-11-21,1.065
2014-11-24,1.067
2014-11-25,1.067
2014-11-26,1.067
2014-11-27,1.067
2014-11-28,1.067
2014-12-01,1.067
2014-12-02,1.067
2014-12-03,1.065
2014-12-04,1.063
2014-12-05,1.061
2014-12-08,1.059
2014-12-09,1.05
2014-12-10,1.047
2014-12-11,1.049
2014-12-12,1.048
2014-12-15,1.049
2014-12-16,1.044
2014-12-17,1.044
2014-12-18,1.044
2014-12-19,1.045
2014-12-22,1.047
2014-12-23,1.047
2014-12-24,1.049
2014-12-25,1.05
2014-12-26,1.051
2014-12-29,1.053
2014-12-30,1.03
2014-12-31,1.03
2015-01-05,1.032
2015-01-06,1.032
2015-01-07,1.033
2015-01-08,1.034
2015-01-09,1.035
2015-01-12,1.036
2015-01-13,1.037
2015-01-14,1.039
2015-01-15,1.04
2015-01-16,1.041
2015-01-19,1.042
2015-01-20,1.042
2015-01-21,1.042
2015-01-22,1.043
2015-01-23,1.044
2015-01-26,1.044
2015-01-27,1.044
2015-01-28,1.044
2015-01-29,1.044
2015-01-30,1.044
2015-02-02,1.044
2015-02-03,1.044
2015-02-04,1.044
2015-02-05,1.045
2015-02-06,1.046
2015-02-09,1.046
2015-02-10,1.047
2015-02-11,1.048
2015-02-12,1.048
2015-02-13,1.049
2015-02-16,1.05
2015-02-17,1.05
2015-02-25,1.052
2015-02-26,1.052
2015-02-27,1.053
2015-03-02,1.054
2015-03-03,1.052
2015-03-04,1.052
2015-03-05,1.052
2015-03-06,1.051
2015-03-09,1.051
2015-03-10,1.051
2015-03-11,1.051
2015-03-12,1.052
2015-03-13,1.052
2015-03-16,1.052
2015-03-17,1.052
2015-03-18,1.05
2015-03-19,1.05
2015-03-20,1.05
2015-03-23,1.051
2015-03-24,1.051
2015-03-25,1.051
2015-03-26,1.05
2015-03-27,1.05
2015-03-30,1.049
2015-03-31,1.049
2015-04-01,1.049
2015-04-02,1.049
2015-04-03,1.049
2015-04-07,1.049
2015-04-08,1.049
2015-04-09,1.05
2015-04-10,1.051
2015-04-13,1.051
2015-04-14,1.052
2015-04-15,1.053
2015-04-16,1.054
2015-04-17,1.054
2015-04-20,1.056
2015-04-21,1.058
2015-04-22,1.059
2015-04-23,1.06
2015-04-24,1.06
2015-04-27,1.062
2015-04-28,1.063
2015-04-29,1.064
2015-04-30,1.064
2015-05-04,1.065
2015-05-05,1.065
2015-05-06,1.066
2015-05-07,1.067
2015-05-08,1.068
2015-05-11,1.069
2015-05-12,1.071
2015-05-13,1.072
2015-05-14,1.074
2015-05-15,1.075
2015-05-18,1.076
2015-05-19,1.076
2015-05-20,1.076
2015-05-21,1.076
2015-05-22,1.077
2015-05-25,1.077
2015-05-26,1.076
2015-05-27,1.076
2015-05-28,1.075
2015-05-29,1.074
2015-06-01,1.075
2015-06-02,1.076
2015-06-03,1.076
2015-06-04,1.077
2015-06-05,1.077
2015-06-08,1.077
2015-06-09,1.078
2015-06-10,1.078
2015-06-11,1.078
2015-06-12,1.077
2015-06-15,1.077
2015-06-16,1.077
2015-06-17,1.076
2015-06-18,1.076
2015-06-19,1.076
2015-06-23,1.076
2015-06-24,1.076
2015-06-25,1.077
2015-06-26,1.077
2015-06-29,1.078
2015-06-30,1.078
2015-07-01,1.078
2015-07-02,1.078
2015-07-03,1.079
2015-07-06,1.081
2015-07-07,1.083
2015-07-08,1.085
2015-07-09,1.084
2015-07-10,1.084
2015-07-13,1.084
2015-07-14,1.085
2015-07-15,1.086
2015-07-16,1.086
2015-07-17,1.087
2015-07-20,1.087
2015-07-21,1.088
2015-07-22,1.089
2015-07-23,1.09
2015-07-24,1.092
2015-07-27,1.092
2015-07-28,1.093
2015-07-29,1.093
2015-07-30,1.093
2015-07-31,1.093
2015-08-03,1.095
2015-08-04,1.095
2015-08-05,1.096
2015-08-06,1.097
2015-08-07,1.098
2015-08-10,1.098
2015-08-11,1.097
2015-08-12,1.097
2015-08-13,1.097
2015-08-14,1.098
2015-08-17,1.099
2015-08-18,1.099
2015-08-19,1.099
2015-08-20,1.099
2015-08-21,1.1
2015-08-24,1.101
2015-08-25,1.101
2015-08-26,1.102
2015-08-27,1.102
2015-08-28,1.102
2015-08-31,1.103
2015-09-01,1.103
2015-09-02,1.103
2015-09-07,1.104
2015-09-08,1.104
2015-09-09,1.104
2015-09-10,1.104
2015-09-11,1.104
2015-09-14,1.104
2015-09-15,1.105
2015-09-16,1.105
2015-09-17,1.105
2015-09-18,1.106
2015-09-21,1.106
2015-09-22,1.106
2015-09-23,1.106
2015-09-24,1.106
2015-09-25,1.106
2015-09-28,1.106
2015-09-29,1.107
2015-09-30,1.107
2015-10-08,1.108
2015-10-09,1.108
2015-10-12,1.109
2015-10-13,1.11
2015-10-14,1.111
2015-10-15,1.111
2015-10-16,1.111
2015-10-19,1.112
2015-10-20,1.113
2015-10-21,1.113
2015-10-22,1.114
2015-10-23,1.115
2015-10-26,1.117
2015-10-27,1.118
2015-10-28,1.119
2015-10-29,1.119
2015-10-30,1.119
2015-11-02,1.12
2015-11-03,1.12
2015-11-04,1.119
2015-11-05,1.119
2015-11-06,1.119
2015-11-09,1.117
2015-11-10,1.115
2015-11-11,1.115
2015-11-12,1.115
2015-11-13,1.115
2015-11-16,1.115
2015-11-17,1.115
2015-11-18,1.115
2015-11-19,1.114
2015-11-20,1.114
2015-11-23,1.114
2015-11-24,1.115
2015-11-25,1.116
2015-11-26,1.116
2015-11-27,1.116
2015-11-30,1.117
2015-12-01,1.118
2015-12-02,1.118
2015-12-03,1.119
2015-12-04,1.12
2015-12-07,1.121
2015-12-08,1.122
2015-12-09,1.122
2015-12-10,1.123
2015-12-11,1.123
2015-12-14,1.124
2015-12-15,1.124
2015-12-16,1.124
2015-12-17,1.125
2015-12-18,1.125
2015-12-21,1.127
2015-12-22,1.128
2015-12-23,1.129
2015-12-24,1.13
2015-12-25,1.13
2015-12-28,1.131
2015-12-29,1.131
2015-12-30,1.131
2015-12-31,1.129
2016-01-04,1.129
2016-01-05,1.129
2016-01-06,1.129
2016-01-07,1.13
2016-01-08,1.131
2016-01-11,1.132
2016-01-12,1.133
2016-01-13,1.135
2016-01-14,1.135
2016-01-15,1.135
2016-01-18,1.135
2016-01-19,1.135
2016-01-20,1.134
2016-01-21,1.134
2016-01-22,1.135
2016-01-25,1.134
2016-01-26,1.133
2016-01-27,1.131
2016-01-28,1.13
2016-01-29,1.131
2016-02-01,1.131
2016-02-02,1.131
2016-02-03,1.13
2016-02-04,1.13
2016-02-05,1.131
2016-02-15,1.133
2016-02-16,1.133
2016-02-17,1.132
2016-02-18,1.133
2016-02-19,1.134
2016-02-22,1.134
2016-02-23,1.135
2016-02-24,1.135
2016-02-25,1.135
2016-02-26,1.136
2016-02-29,1.136
2016-03-01,1.136
2016-03-02,1.136
2016-03-03,1.137
2016-03-04,1.137
2016-03-07,1.137
2016-03-08,1.138
2016-03-09,1.139
2016-03-10,1.139
2016-03-11,1.14
2016-03-14,1.14
2016-03-15,1.14
2016-03-16,1.141
2016-03-17,1.141
2016-03-18,1.141
2016-03-21,1.141
2016-03-22,1.141
2016-03-23,1.142
2016-03-24,1.142
2016-03-25,1.142
2016-03-28,1.141
2016-03-29,1.141
2016-03-30,1.068
2016-03-31,1.068
2016-04-01,1.068
2016-04-05,1.068
2016-04-06,1.068
2016-04-07,1.068
2016-04-08,1.068
2016-04-11,1.067
2016-04-12,1.066
2016-04-13,1.065
2016-04-14,1.062
2016-04-15,1.061
2016-04-18,1.061
2016-04-19,1.061
2016-04-20,1.06
2016-04-21,1.058
2016-04-22,1.056
2016-04-25,1.054
2016-04-26,1.052
2016-04-27,1.053
2016-04-28,1.054
2016-04-29,1.055
2016-05-03,1.055
2016-05-04,1.056
2016-05-05,1.056
2016-05-06,1.056
2016-05-09,1.057
2016-05-10,1.058
2016-05-11,1.058
2016-05-12,1.058
2016-05-13,1.059
2016-05-16,1.059
2016-05-17,1.058
2016-05-18,1.057
2016-05-19,1.057
2016-05-20,1.058
2016-05-23,1.058
2016-05-24,1.058
2016-05-25,1.058
2016-05-26,1.058
2016-05-27,1.058
2016-05-30,1.059
2016-05-31,1.059
2016-06-01,1.059
2016-06-02,1.059
2016-06-03,1.059
2016-06-06,1.059
2016-06-07,1.059
2016-06-08,1.059
2016-06-13,1.06
2016-06-14,1.06
2016-06-15,1.061
2016-06-16,1.061
2016-06-17,1.062
2016-06-20,1.062
2016-06-21,1.062
2016-06-22,1.062
2016-06-23,1.062
2016-06-24,1.063
2016-06-27,1.064
2016-06-28,1.065
2016-06-29,1.065
2016-06-30,1.065
2016-07-01,1.066
2016-07-04,1.067
2016-07-05,1.067
2016-07-06,1.067
2016-07-07,1.069
2016-07-08,1.069
2016-07-11,1.069
2016-07-12,1.069
2016-07-13,1.069
2016-07-14,1.069
2016-07-15,1.069
2016-07-18,1.07
2016-07-19,1.07
2016-07-20,1.071
2016-07-21,1.072
2016-07-22,1.072
2016-07-25,1.071
2016-07-26,1.072
2016-07-27,1.072
2016-07-28,1.072
2016-07-29,1.072
2016-08-01,1.072
2016-08-02,1.073
2016-08-03,1.073
2016-08-04,1.073
2016-08-05,1.074
2016-08-08,1.075
2016-08-09,1.077
2016-08-10,1.079
2016-08-11,1.079
2016-08-12,1.081
2016-08-15,1.082
2016-08-16,1.081
2016-08-17,1.08
2016-08-18,1.08
2016-08-19,1.079
2016-08-22,1.079
2016-08-23,1.079
2016-08-24,1.078
2016-08-25,1.078
2016-08-26,1.078
2016-08-29,1.078
2016-08-30,1.077
2016-08-31,1.077
2016-09-01,1.077
2016-09-02,1.077
2016-09-05,1.077
2016-09-06,1.077
2016-09-07,1.077
2016-09-08,1.077
2016-09-09,1.078
2016-09-12,1.078
2016-09-13,1.078
2016-09-14,1.078
2016-09-19,1.078
2016-09-20,1.078
2016-09-21,1.079
2016-09-22,1.08
2016-09-23,1.08
2016-09-26,1.081
2016-09-27,1.081
2016-09-28,1.081
2016-09-29,1.081
2016-09-30,1.081
2016-10-10,1.0834
2016-10-11,1.0835
2016-10-12,1.0833
2016-10-13,1.0828
2016-10-14,1.083
2016-10-17,1.0834
2016-10-18,1.0844
2016-10-19,1.0853
2016-10-20,1.0863
2016-10-21,1.0872
2016-10-24,1.0867
2016-10-25,1.0858
2016-10-26,1.084
2016-10-27,1.0838
2016-10-28,1.084
2016-10-31,1.0829
2016-11-01,1.0828
2016-11-02,1.0828
2016-11-03,1.0831
2016-11-04,1.0832
2016-11-07,1.0837
2016-11-08,1.0837
2016-11-09,1.0838
2016-11-10,1.0834
2016-11-11,1.0827
2016-11-14,1.0821
2016-11-15,1.081
2016-11-16,1.0804
2016-11-17,1.0795
2016-11-18,1.079
2016-11-21,1.0789
2016-11-22,1.0789
2016-11-23,1.0789
2016-11-24,1.0789
2016-11-25,1.0786
2016-11-28,1.0786
2016-11-29,1.0769
2016-11-30,1.0736
2016-12-01,1.0712
2016-12-02,1.0696
2016-12-05,1.0693
2016-12-06,1.0664
2016-12-07,1.0662
2016-12-08,1.0665
2016-12-09,1.0665
2016-12-12,1.0662
2016-12-13,1.0645
2016-12-14,1.0624
2016-12-15,1.0577
2016-12-16,1.0566
2016-12-19,1.0552
2016-12-20,1.0532
2016-12-21,1.0532
2016-12-22,1.0538
2016-12-23,1.0547
2016-12-26,1.0552
2016-12-27,1.0557
2016-12-28,1.057
2016-12-29,1.0576
2016-12-30,1.0583
2016-12-31,1.0584
2017-01-03,1.0588
2017-01-04,1.0592
2017-01-05,1.0595
2017-01-06,1.0596
2017-01-09,1.0599
2017-01-10,1.0603
2017-01-11,1.0606
2017-01-12,1.0609
2017-01-13,1.0611
2017-01-16,1.0612
2017-01-17,1.0607
2017-01-18,1.06
2017-01-19,1.0597
2017-01-20,1.0602
2017-01-23,1.061
2017-01-24,1.0611
2017-01-25,1.0609
2017-01-26,1.061
2017-02-03,1.061
2017-02-06,1.0607
2017-02-07,1.0598
2017-02-08,1.0597
2017-02-09,1.0601
2017-02-10,1.0602
2017-02-13,1.0606
2017-02-14,1.0609
2017-02-15,1.0607
2017-02-16,1.0601
2017-02-17,1.0602
2017-02-20,1.0606
2017-02-21,1.0607
2017-02-22,1.0607
2017-02-23,1.0608
2017-02-24,1.0611
2017-02-27,1.0615
2017-02-28,1.0614
2017-03-01,1.0616
2017-03-02,1.0617
2017-03-03,1.0617
2017-03-06,1.062
2017-03-07,1.0616
2017-03-08,1.0617
2017-03-09,1.0616
2017-03-10,1.0613
2017-03-13,1.0608
2017-03-14,1.0608
2017-03-15,1.0609
2017-03-16,1.0608
2017-03-17,1.0609
2017-03-20,1.0611
2017-03-21,1.0607
2017-03-22,1.0609
2017-03-23,1.061
2017-03-24,1.0615
2017-03-27,1.0623
2017-03-28,1.0628
2017-03-29,1.063
2017-03-30,1.063
2017-03-31,1.0632
2017-04-05,1.0641
2017-04-06,1.0642
2017-04-07,1.0641
2017-04-10,1.0645
2017-04-11,1.0646
2017-04-12,1.0648
2017-04-13,1.0648
2017-04-14,1.0647
2017-04-17,1.0645
2017-04-18,1.0642
2017-04-19,1.064
2017-04-20,1.0637
2017-04-21,1.0635
2017-04-24,1.0632
2017-04-25,1.0631
2017-04-26,1.0632
2017-04-27,1.0635
2017-04-28,1.0637
2017-05-02,1.064
2017-05-03,1.0637
2017-05-04,1.0633
2017-05-05,1.063
2017-05-08,1.0631
2017-05-09,1.0629
2017-05-10,1.0626
2017-05-11,1.062
2017-05-12,1.0619
2017-05-15,1.062
2017-05-16,1.0616
2017-05-17,1.0614
2017-05-18,1.0613
2017-05-19,1.0612
2017-05-22,1.0624
2017-05-23,1.0624
2017-05-24,1.0624
2017-05-25,1.0625
2017-05-26,1.0624
2017-05-31,1.0628
2017-06-01,1.0628
2017-06-02,1.0628
2017-06-05,1.063
2017-06-06,1.063
2017-06-07,1.0631
2017-06-08,1.063
2017-06-09,1.063
2017-06-12,1.0632
2017-06-13,1.0638
2017-06-14,1.0646
2017-06-15,1.0646
2017-06-16,1.0646
2017-06-19,1.0681
2017-06-20,1.0687
2017-06-21,1.0678
2017-06-22,1.0661
2017-06-23,1.0674
2017-06-26,1.0684
2017-06-27,1.0702
2017-06-28,1.0696
2017-06-29,1.0692
2017-06-30,1.0685
2017-07-03,1.0681
2017-07-04,1.0682
2017-07-05,1.0688
2017-07-06,1.0695
2017-07-07,1.0696
2017-07-10,1.07
2017-07-11,1.0702
2017-07-12,1.0702
2017-07-13,1.0704
2017-07-14,1.0709
2017-07-17,1.0716
2017-07-18,1.0713
2017-07-19,1.0713
2017-07-20,1.0718
2017-07-21,1.0717
2017-07-24,1.0721
2017-07-25,1.0722
2017-07-26,1.0703
2017-07-27,1.0702
2017-07-28,1.0719
2017-07-31,1.0721
2017-08-01,1.0724
2017-08-02,1.0723
2017-08-03,1.0721
2017-08-04,1.0725
2017-08-07,1.0722
2017-08-08,1.0719
2017-08-09,1.0714
2017-08-10,1.0713
2017-08-11,1.0718
2017-08-14,1.0717
2017-08-15,1.072
2017-08-16,1.0721
2017-08-17,1.0719
2017-08-18,1.072
2017-08-21,1.0719
2017-08-22,1.0716
2017-08-23,1.0711
2017-08-24,1.0707
2017-08-25,1.0706
2017-08-28,1.0703
2017-08-29,1.0695
2017-08-30,1.0688
2017-08-31,1.0686
2017-09-01,1.0717
2017-09-04,1.0718
2017-09-05,1.0719
2017-09-06,1.0719
2017-09-07,1.0722
2017-09-08,1.0729
2017-09-11,1.0752
2017-09-12,1.0773
2017-09-13,1.0773
2017-09-14,1.0776
2017-09-15,1.0785
2017-09-18,1.0788
2017-09-19,1.0788
2017-09-20,1.079
2017-09-21,1.079
2017-09-22,1.0791
2017-09-25,1.0829
2017-09-26,1.0825
2017-09-27,1.0826
2017-09-28,1.0848
2017-09-29,1.085
2017-10-09,1.0852
2017-10-10,1.0859
2017-10-11,1.0863
2017-10-12,1.0863
2017-10-13,1.0863
2017-10-16,1.0861
2017-10-17,1.0856
2017-10-18,1.0855
2017-10-19,1.0857
2017-10-20,1.0857
2017-10-23,1.086
2017-10-24,1.0856
2017-10-25,1.0857
2017-10-26,1.0855
2017-10-27,1.0852
2017-10-30,1.084
2017-10-31,1.0821
2017-11-01,1.0821
2017-11-02,1.0823
2017-11-03,1.082
2017-11-06,1.0817
2017-11-07,1.0817
2017-11-08,1.0814
2017-11-09,1.0811
2017-11-10,1.0808
2017-11-13,1.081
2017-11-14,1.081
2017-11-15,1.081
2017-11-16,1.0846
2017-11-17,1.0836
2017-11-20,1.0835
2017-11-21,1.0839
2017-11-22,1.0852
2017-11-23,1.0851
2017-11-24,1.0852
2017-11-27,1.0862
2017-11-28,1.0862
2017-11-29,1.0871
2017-11-30,1.087
2017-12-01,1.0871
2017-12-04,1.0872
2017-12-05,1.0877
2017-12-06,1.0894
2017-12-07,1.0898
2017-12-08,1.0898
2017-12-11,1.0899
2017-12-12,1.0899
2017-12-13,1.0899
2017-12-14,1.09
2017-12-15,1.0901
2017-12-18,1.0903
2017-12-19,1.0905
2017-12-20,1.0909
2017-12-21,1.0911
2017-12-22,1.0913
2017-12-25,1.092
2017-12-26,1.0921
2017-12-27,1.092
2017-12-28,1.0923
2017-12-29,1.0926
2017-12-31,1.0931
2018-01-02,1.094
2018-01-03,1.0943
2018-01-04,1.0946
2018-01-05,1.095
2018-01-08,1.0953
2018-01-09,1.0954
2018-01-10,1.0956
2018-01-11,1.0956
2018-01-12,1.0956
2018-01-15,1.0957
2018-01-16,1.0956
2018-01-17,1.0956
2018-01-18,1.0958
2018-01-19,1.0959
2018-01-22,1.0965
2018-01-23,1.0963
2018-01-24,1.0964
2018-01-25,1.0967
2018-01-26,1.0968
2018-01-29,1.0971
2018-01-30,1.0971
2018-01-31,1.0973
2018-02-01,1.0976
2018-02-02,1.0977
2018-02-05,1.0982
2018-02-06,1.0984
2018-02-07,1.0985
2018-02-08,1.0987
2018-02-09,1.0989
2018-02-12,1.0994
2018-02-13,1.0994
2018-02-14,1.0996
2018-02-22,1.1005
2018-02-23,1.1012
2018-02-26,1.1027
2018-02-27,1.1027
2018-02-28,1.1042
2018-03-01,1.1044
2018-03-02,1.104
2018-03-05,1.104
2018-03-06,1.1049
2018-03-07,1.1052
2018-03-08,1.1053
2018-03-09,1.1062
2018-03-12,1.1066
2018-03-13,1.1062
2018-03-14,1.1066
2018-03-15,1.1067
2018-03-16,1.1067
2018-03-19,1.107
2018-03-20,1.1071
2018-03-21,1.1073
2018-03-22,1.1075
2018-03-23,1.1149
2018-03-26,1.114
2018-03-27,1.1137
2018-03-28,1.1146
2018-03-29,1.1149
2018-03-30,1.1156
2018-04-02,1.1174
2018-04-03,1.1191
2018-04-04,1.1205
2018-04-09,1.1243
2018-04-10,1.1235
2018-04-11,1.1253
2018-04-12,1.1259
2018-04-13,1.1259
2018-04-16,1.127
2018-04-17,1.1277
2018-04-18,1.1418
2018-04-19,1.139
2018-04-20,1.1396
2018-04-23,1.1381
2018-04-24,1.1438
2018-04-25,1.1425
2018-04-26,1.141
2018-04-27,1.1406
2018-05-02,1.14
2018-05-03,1.1401
2018-05-04,1.1407
2018-05-07,1.1402
2018-05-08,1.1396
2018-05-09,1.1388
2018-05-10,1.1384
2018-05-11,1.1383
2018-05-14,1.1385
2018-05-15,1.1381
2018-05-16,1.1378
2018-05-17,1.138
2018-05-18,1.1381
2018-05-21,1.1387
2018-05-22,1.139
2018-05-23,1.14
2018-05-24,1.1409
2018-05-25,1.1417
2018-05-28,1.1425
2018-05-29,1.1423
2018-05-30,1.1424
2018-05-31,1.1427
2018-06-01,1.1428
2018-06-04,1.1428
2018-06-05,1.1426
2018-06-06,1.1426
2018-06-07,1.1424
2018-06-08,1.1426
2018-06-11,1.1427
2018-06-12,1.1427
2018-06-13,1.1424
2018-06-14,1.1426
2018-06-15,1.1427
2018-06-19,1.1434
2018-06-20,1.1436
2018-06-21,1.1438
2018-06-22,1.1445
2018-06-25,1.1471
2018-06-26,1.148
2018-06-27,1.1481
2018-06-28,1.1498
2018-06-29,1.1519
2018-06-30,1.152
2018-07-02,1.1558
2018-07-03,1.1564
2018-07-04,1.1597
2018-07-05,1.1616
2018-07-06,1.1609
2018-07-09,1.1601
2018-07-10,1.1595
2018-07-11,1.1609
2018-07-12,1.1608
2018-07-13,1.1618
2018-07-16,1.1636
2018-07-17,1.1645
2018-07-18,1.1653
2018-07-19,1.1674
2018-07-20,1.1664
2018-07-23,1.1663
2018-07-24,1.1639
2018-07-25,1.1636
2018-07-26,1.1647
2018-07-27,1.1648
2018-07-30,1.1658
2018-07-31,1.1665
2018-08-01,1.1666
2018-08-02,1.1693
2018-08-03,1.1706
2018-08-06,1.1717
2018-08-07,1.1725
2018-08-08,1.1718
2018-08-09,1.1698
2018-08-10,1.1694
2018-08-13,1.1684
2018-08-14,1.1691
2018-08-15,1.1689
2018-08-16,1.168
2018-08-17,1.1664
2018-08-20,1.1659
2018-08-21,1.1654
2018-08-22,1.1665
2018-08-23,1.1674
2018-08-24,1.1678
2018-08-27,1.1676
2018-08-28,1.1675
2018-08-29,1.1672
2018-08-30,1.1682
2018-08-31,1.1691
2018-09-03,1.1683
2018-09-04,1.1684
2018-09-05,1.1685
2018-09-06,1.1686
2018-09-07,1.1684
2018-09-10,1.1674
2018-09-11,1.1665
2018-09-12,1.1668
2018-09-13,1.1668
2018-09-14,1.1673
2018-09-17,1.1683
2018-09-18,1.1685
2018-09-19,1.1677
2018-09-20,1.1668
2018-09-21,1.1675
2018-09-25,1.1677
2018-09-26,1.1689
2018-09-27,1.1706
2018-09-28,1.1716
2018-10-08,1.1732
2018-10-09,1.1739
2018-10-10,1.1748
2018-10-11,1.177
2018-10-12,1.1775
2018-10-15,1.1775
2018-10-16,1.1787
