date,nav
2014-05-14,1.036
2014-05-15,1.037
2014-05-16,1.037
2014-05-19,1.037
2014-05-20,1.037
2014-05-21,1.037
2014-05-22,1.037
2014-05-23,1.038
2014-05-26,1.038
2014-05-27,1.038
2014-05-28,1.039
2014-05-29,1.039
2014-05-30,1.039
2014-06-03,1.041
2014-06-04,1.041
2014-06-05,1.041
2014-06-06,1.042
2014-06-09,1.043
2014-06-10,1.044
2014-06-11,1.045
2014-06-12,1.045
2014-06-13,1.046
2014-06-16,1.047
2014-06-17,1.046
2014-06-18,1.046
2014-06-19,1.047
2014-06-20,1.047
2014-06-23,1.048
2014-06-24,1.049
2014-06-25,1.049
2014-06-26,1.05
2014-06-27,1.051
2014-06-30,1.052
2014-07-01,1.051
2014-07-02,1.051
2014-07-03,1.052
2014-07-04,1.051
2014-07-07,1.052
2014-07-08,1.052
2014-07-09,1.052
2014-07-10,1.053
2014-07-11,1.053
2014-07-14,1.054
2014-07-15,1.054
2014-07-16,1.054
2014-07-17,1.053
2014-07-18,1.053
2014-07-21,1.053
2014-07-22,1.053
2014-07-23,1.053
2014-07-24,1.054
2014-07-25,1.055
2014-07-28,1.056
2014-07-29,1.057
2014-07-30,1.057
2014-07-31,1.058
2014-08-01,1.058
2014-08-04,1.059
2014-08-05,1.06
2014-08-06,1.061
2014-08-07,1.061
2014-08-08,1.062
2014-08-11,1.063
2014-08-12,1.063
2014-08-13,1.064
2014-08-14,1.065
2014-08-15,1.067
2014-08-18,1.068
2014-08-19,1.069
2014-08-20,1.069
2014-08-21,1.07
2014-08-22,1.071
2014-08-25,1.072
2014-08-26,1.073
2014-08-27,1.074
2014-08-28,1.075
2014-08-29,1.075
2014-09-01,1.075
2014-09-02,1.076
2014-09-03,1.076
2014-09-04,1.076
2014-09-05,1.077
2014-09-09,1.079
2014-09-10,1.08
2014-09-11,1.08
2014-09-12,1.08
2014-09-15,1.081
2014-09-16,1.08
2014-09-17,1.082
2014-09-18,1.084
2014-09-19,1.086
2014-09-22,1.086
2014-09-23,1.087
2014-09-24,1.087
2014-09-25,1.088
2014-09-26,1.089
2014-09-29,1.09
2014-09-30,1.09
2014-10-08,1.092
2014-10-09,1.092
2014-10-10,1.093
2014-10-13,1.094
2014-10-14,1.096
2014-10-15,1.098
2014-10-16,1.1
2014-10-17,1.103
2014-10-20,1.108
2014-10-21,1.112
2014-10-22,1.113
2014-10-23,1.115
2014-10-24,1.116
2014-10-27,1.117
2014-10-28,1.12
2014-10-29,1.123
2014-10-30,1.123
2014-10-31,1.125
2014-11-03,1.128
2014-11-04,1.132
2014-11-05,1.135
2014-11-06,1.138
2014-11-07,1.14
2014-11-10,1.144
2014-11-11,1.145
2014-11-12,1.146
2014-11-13,1.146
2014-11-14,1.146
2014-11-17,1.147
2014-11-18,1.145
2014-11-19,1.144
2014-11-20,1.142
2014-11-21,1.139
2014-11-24,1.145
2014-11-25,1.145
2014-11-26,1.145
2014-11-27,1.145
2014-11-28,1.146
2014-12-01,1.146
2014-12-02,1.146
2014-12-03,1.142
2014-12-04,1.138
2014-12-05,1.133
2014-12-08,1.128
2014-12-09,1.11
2014-12-10,1.11
2014-12-11,1.114
2014-12-12,1.112
2014-12-15,1.114
2014-12-16,1.108
2014-12-17,1.108
2014-12-18,1.107
2014-12-19,1.107
2014-12-22,1.109
2014-12-23,1.11
2014-12-24,1.114
2014-12-25,1.117
2014-12-26,1.119
2014-12-29,1.121
2014-12-30,1.121
2014-12-31,1.122
2015-01-05,1.123
2015-01-06,1.124
2015-01-07,1.124
2015-01-08,1.125
2015-01-09,1.126
2015-01-12,1.126
2015-01-13,1.127
2015-01-14,1.131
2015-01-15,1.131
2015-01-16,1.132
2015-01-19,1.134
2015-01-20,1.134
2015-01-21,1.136
2015-01-22,1.136
2015-01-23,1.137
2015-01-26,1.138
2015-01-27,1.138
2015-01-28,1.137
2015-01-29,1.136
2015-01-30,1.139
2015-02-02,1.138
2015-02-03,1.138
2015-02-04,1.138
2015-02-05,1.139
2015-02-06,1.14
2015-02-09,1.142
2015-02-10,1.142
2015-02-11,1.143
2015-02-12,1.144
2015-02-13,1.147
2015-02-16,1.149
2015-02-17,1.15
2015-02-25,1.152
2015-02-26,1.153
2015-02-27,1.153
2015-03-02,1.154
2015-03-03,1.153
2015-03-04,1.151
2015-03-05,1.153
2015-03-06,1.152
2015-03-09,1.153
2015-03-10,1.152
2015-03-11,1.154
2015-03-12,1.155
2015-03-13,1.155
2015-03-16,1.156
2015-03-17,1.156
2015-03-18,1.155
2015-03-19,1.156
2015-03-20,1.156
2015-03-23,1.156
2015-03-24,1.155
2015-03-25,1.155
2015-03-26,1.152
2015-03-27,1.151
2015-03-30,1.15
2015-03-31,1.147
2015-04-01,1.148
2015-04-02,1.15
2015-04-03,1.15
2015-04-07,1.15
2015-04-08,1.149
2015-04-09,1.15
2015-04-10,1.151
2015-04-13,1.153
2015-04-14,1.154
2015-04-15,1.156
2015-04-16,1.158
2015-04-17,1.16
2015-04-20,1.166
2015-04-21,1.169
2015-04-22,1.17
2015-04-23,1.17
2015-04-24,1.169
2015-04-27,1.17
2015-04-28,1.172
2015-04-29,1.174
2015-04-30,1.175
2015-05-04,1.176
2015-05-05,1.176
2015-05-06,1.177
2015-05-07,1.179
2015-05-08,1.181
2015-05-11,1.182
2015-05-12,1.184
2015-05-13,1.187
2015-05-14,1.192
2015-05-15,1.193
2015-05-18,1.195
2015-05-19,1.195
2015-05-20,1.195
2015-05-21,1.196
2015-05-22,1.196
2015-05-25,1.198
2015-05-26,1.198
2015-05-27,1.197
2015-05-28,1.195
2015-05-29,1.195
2015-06-01,1.195
2015-06-02,1.196
2015-06-03,1.196
2015-06-04,1.196
2015-06-05,1.197
2015-06-08,1.197
2015-06-09,1.196
2015-06-10,1.194
2015-06-11,1.194
2015-06-12,1.194
2015-06-15,1.194
2015-06-16,1.193
2015-06-17,1.193
2015-06-18,1.193
2015-06-19,1.192
2015-06-23,1.193
2015-06-24,1.193
2015-06-25,1.193
2015-06-26,1.191
2015-06-29,1.191
2015-06-30,1.192
2015-07-01,1.192
2015-07-02,1.192
2015-07-03,1.192
2015-07-06,1.194
2015-07-07,1.197
2015-07-08,1.196
2015-07-09,1.196
2015-07-10,1.198
2015-07-13,1.199
2015-07-14,1.199
2015-07-15,1.199
2015-07-16,1.2
2015-07-17,1.201
2015-07-20,1.203
2015-07-21,1.205
2015-07-22,1.206
2015-07-23,1.208
2015-07-24,1.21
2015-07-27,1.21
2015-07-28,1.211
2015-07-29,1.212
2015-07-30,1.213
2015-07-31,1.214
2015-08-03,1.214
2015-08-04,1.216
2015-08-05,1.217
2015-08-06,1.219
2015-08-07,1.22
2015-08-10,1.222
2015-08-11,1.22
2015-08-12,1.219
2015-08-13,1.22
2015-08-14,1.221
2015-08-17,1.223
2015-08-18,1.222
2015-08-19,1.223
2015-08-20,1.224
2015-08-21,1.224
2015-08-24,1.223
2015-08-25,1.223
2015-08-26,1.223
2015-08-27,1.223
2015-08-28,1.223
2015-08-31,1.224
2015-09-01,1.224
2015-09-02,1.225
2015-09-07,1.226
2015-09-08,1.226
2015-09-09,1.226
2015-09-10,1.227
2015-09-11,1.227
2015-09-14,1.228
2015-09-15,1.228
2015-09-16,1.229
2015-09-17,1.23
2015-09-18,1.23
2015-09-21,1.231
2015-09-22,1.231
2015-09-23,1.231
2015-09-24,1.231
2015-09-25,1.231
2015-09-28,1.232
2015-09-29,1.232
2015-09-30,1.233
2015-10-08,1.233
2015-10-09,1.233
2015-10-12,1.234
2015-10-13,1.235
2015-10-14,1.237
2015-10-15,1.238
2015-10-16,1.239
2015-10-19,1.239
2015-10-20,1.241
2015-10-21,1.242
2015-10-22,1.242
2015-10-23,1.243
2015-10-26,1.245
2015-10-27,1.246
2015-10-28,1.249
2015-10-29,1.25
2015-10-30,1.251
2015-11-02,1.251
2015-11-03,1.251
2015-11-04,1.251
2015-11-05,1.25
2015-11-06,1.25
2015-11-09,1.247
2015-11-10,1.245
2015-11-11,1.245
2015-11-12,1.246
2015-11-13,1.247
2015-11-16,1.247
2015-11-17,1.247
2015-11-18,1.247
2015-11-19,1.248
2015-11-20,1.248
2015-11-23,1.248
2015-11-24,1.249
2015-11-25,1.252
2015-11-26,1.251
2015-11-27,1.25
2015-11-30,1.252
2015-12-01,1.253
2015-12-02,1.253
2015-12-03,1.255
2015-12-04,1.257
2015-12-07,1.258
2015-12-08,1.259
2015-12-09,1.26
2015-12-10,1.26
2015-12-11,1.261
2015-12-14,1.262
2015-12-15,1.264
2015-12-16,1.266
2015-12-17,1.268
2015-12-18,1.267
2015-12-21,1.268
2015-12-22,1.269
2015-12-23,1.269
2015-12-24,1.269
2015-12-25,1.272
2015-12-28,1.27
2015-12-29,1.272
2015-12-30,1.274
2015-12-31,1.272
2016-01-04,1.263
2016-01-05,1.26
2016-01-06,1.263
2016-01-07,1.254
2016-01-08,1.256
2016-01-11,1.25
2016-01-12,1.254
2016-01-13,1.253
2016-01-14,1.255
2016-01-15,1.255
2016-01-18,1.256
2016-01-19,1.256
2016-01-20,1.254
2016-01-21,1.254
2016-01-22,1.254
2016-01-25,1.254
2016-01-26,1.252
2016-01-27,1.251
2016-01-28,1.249
2016-01-29,1.251
2016-02-01,1.251
2016-02-02,1.251
2016-02-03,1.25
2016-02-04,1.251
2016-02-05,1.251
2016-02-15,1.252
2016-02-16,1.254
2016-02-17,1.255
2016-02-18,1.256
2016-02-19,1.256
2016-02-22,1.257
2016-02-23,1.262
2016-02-24,1.262
2016-02-25,1.26
2016-02-26,1.26
2016-02-29,1.253
2016-03-01,1.254
2016-03-02,1.255
2016-03-03,1.254
2016-03-04,1.254
2016-03-07,1.255
2016-03-08,1.255
2016-03-09,1.255
2016-03-10,1.254
2016-03-11,1.254
2016-03-14,1.255
2016-03-15,1.254
2016-03-16,1.254
2016-03-17,1.255
2016-03-18,1.259
2016-03-21,1.263
2016-03-22,1.26
2016-03-23,1.261
2016-03-24,1.259
2016-03-25,1.258
2016-03-28,1.257
2016-03-29,1.255
2016-03-30,1.258
2016-03-31,1.257
2016-04-01,1.256
2016-04-05,1.257
2016-04-06,1.258
2016-04-07,1.258
2016-04-08,1.258
2016-04-11,1.258
2016-04-12,1.256
2016-04-13,1.257
2016-04-14,1.256
2016-04-15,1.255
2016-04-18,1.252
2016-04-19,1.252
2016-04-20,1.251
2016-04-21,1.251
2016-04-22,1.249
2016-04-25,1.248
2016-04-26,1.247
2016-04-27,1.248
2016-04-28,1.248
2016-04-29,1.248
2016-05-03,1.249
2016-05-04,1.249
2016-05-05,1.249
2016-05-06,1.25
2016-05-09,1.25
2016-05-10,1.25
2016-05-11,1.251
2016-05-12,1.251
2016-05-13,1.251
2016-05-16,1.252
2016-05-17,1.251
2016-05-18,1.251
2016-05-19,1.251
2016-05-20,1.251
2016-05-23,1.251
2016-05-24,1.251
2016-05-25,1.252
2016-05-26,1.253
2016-05-27,1.252
2016-05-30,1.251
2016-05-31,1.253
2016-06-01,1.253
2016-06-02,1.253
2016-06-03,1.254
2016-06-06,1.252
2016-06-07,1.252
2016-06-08,1.252
2016-06-13,1.241
2016-06-14,1.24
2016-06-15,1.245
2016-06-16,1.245
2016-06-17,1.247
2016-06-20,1.251
2016-06-21,1.246
2016-06-22,1.251
2016-06-23,1.247
2016-06-24,1.246
2016-06-27,1.252
2016-06-28,1.253
2016-06-29,1.251
2016-06-30,1.248
2016-07-01,1.246
2016-07-04,1.248
2016-07-05,1.248
2016-07-06,1.248
2016-07-07,1.248
2016-07-08,1.248
2016-07-11,1.249
2016-07-12,1.249
2016-07-13,1.252
2016-07-14,1.254
2016-07-15,1.254
2016-07-18,1.254
2016-07-19,1.254
2016-07-20,1.253
2016-07-21,1.253
2016-07-22,1.253
2016-07-25,1.254
2016-07-26,1.254
2016-07-27,1.251
2016-07-28,1.251
2016-07-29,1.251
2016-08-01,1.252
2016-08-02,1.253
2016-08-03,1.253
2016-08-04,1.254
2016-08-05,1.254
2016-08-08,1.258
2016-08-09,1.261
2016-08-10,1.261
2016-08-11,1.261
2016-08-12,1.262
2016-08-15,1.263
2016-08-16,1.264
2016-08-17,1.264
2016-08-18,1.264
2016-08-19,1.266
2016-08-22,1.267
2016-08-23,1.267
2016-08-24,1.267
2016-08-25,1.266
2016-08-26,1.266
2016-08-29,1.267
2016-08-30,1.267
2016-08-31,1.267
2016-09-01,1.267
2016-09-02,1.267
2016-09-05,1.267
2016-09-06,1.268
2016-09-07,1.268
2016-09-08,1.268
2016-09-09,1.268
2016-09-12,1.267
2016-09-13,1.267
2016-09-14,1.267
2016-09-19,1.267
2016-09-20,1.267
2016-09-21,1.267
2016-09-22,1.268
2016-09-23,1.268
2016-09-26,1.269
2016-09-27,1.269
2016-09-28,1.269
2016-09-29,1.27
2016-09-30,1.27
2016-10-10,1.271
2016-10-11,1.272
2016-10-12,1.272
2016-10-13,1.273
2016-10-14,1.273
2016-10-17,1.273
2016-10-18,1.273
2016-10-19,1.274
2016-10-20,1.274
2016-10-21,1.274
2016-10-24,1.274
2016-10-25,1.276
2016-10-26,1.275
2016-10-27,1.275
2016-10-28,1.277
2016-10-31,1.277
2016-11-01,1.277
2016-11-02,1.277
2016-11-03,1.277
2016-11-04,1.276
2016-11-07,1.276
2016-11-08,1.275
2016-11-09,1.274
2016-11-10,1.274
2016-11-11,1.274
2016-11-14,1.274
2016-11-15,1.274
2016-11-16,1.273
2016-11-17,1.273
2016-11-18,1.274
2016-11-21,1.274
2016-11-22,1.274
2016-11-23,1.274
2016-11-24,1.274
2016-11-25,1.274
2016-11-28,1.273
2016-11-29,1.272
2016-11-30,1.271
2016-12-01,1.269
2016-12-02,1.269
2016-12-05,1.269
2016-12-06,1.268
2016-12-07,1.268
2016-12-08,1.268
2016-12-09,1.268
2016-12-12,1.265
2016-12-13,1.263
2016-12-14,1.262
2016-12-15,1.258
2016-12-16,1.257
2016-12-19,1.256
2016-12-20,1.254
2016-12-21,1.254
2016-12-22,1.256
2016-12-23,1.257
2016-12-26,1.257
2016-12-27,1.257
2016-12-28,1.257
2016-12-29,1.257
2016-12-30,1.258
2016-12-31,1.259
2017-01-03,1.259
2017-01-04,1.26
2017-01-05,1.261
2017-01-06,1.261
2017-01-09,1.261
2017-01-10,1.262
2017-01-11,1.262
2017-01-12,1.262
2017-01-13,1.262
2017-01-16,1.263
2017-01-17,1.262
2017-01-18,1.262
2017-01-19,1.262
2017-01-20,1.262
2017-01-23,1.262
2017-01-24,1.263
2017-01-25,1.263
2017-01-26,1.263
2017-02-03,1.263
2017-02-06,1.263
2017-02-07,1.262
2017-02-08,1.262
2017-02-09,1.262
2017-02-10,1.262
2017-02-13,1.262
2017-02-14,1.263
2017-02-15,1.263
2017-02-16,1.263
2017-02-17,1.263
2017-02-20,1.263
2017-02-21,1.263
2017-02-22,1.263
2017-02-23,1.263
2017-02-24,1.264
2017-02-27,1.264
2017-02-28,1.264
2017-03-01,1.264
2017-03-02,1.264
2017-03-03,1.264
2017-03-06,1.264
2017-03-07,1.264
2017-03-08,1.264
2017-03-09,1.264
2017-03-10,1.263
2017-03-13,1.263
2017-03-14,1.263
2017-03-15,1.263
2017-03-16,1.264
2017-03-17,1.264
2017-03-20,1.264
2017-03-21,1.264
2017-03-22,1.264
2017-03-23,1.264
2017-03-24,1.265
2017-03-27,1.265
2017-03-28,1.266
2017-03-29,1.266
2017-03-30,1.266
2017-03-31,1.267
2017-04-05,1.268
2017-04-06,1.268
2017-04-07,1.268
2017-04-10,1.268
2017-04-11,1.271
2017-04-12,1.271
2017-04-13,1.271
2017-04-14,1.27
2017-04-17,1.268
2017-04-18,1.267
2017-04-19,1.267
2017-04-20,1.266
2017-04-21,1.263
2017-04-24,1.261
2017-04-25,1.264
2017-04-26,1.264
2017-04-27,1.264
2017-04-28,1.263
2017-05-02,1.264
2017-05-03,1.263
2017-05-04,1.262
2017-05-05,1.261
2017-05-08,1.261
2017-05-09,1.26
2017-05-10,1.259
2017-05-11,1.259
2017-05-12,1.259
2017-05-15,1.259
2017-05-16,1.259
2017-05-17,1.259
2017-05-18,1.259
2017-05-19,1.259
2017-05-22,1.259
2017-05-23,1.26
2017-05-24,1.26
2017-05-25,1.26
2017-05-26,1.26
2017-05-31,1.26
2017-06-01,1.261
2017-06-02,1.261
2017-06-05,1.261
2017-06-06,1.261
2017-06-07,1.261
2017-06-08,1.261
2017-06-09,1.261
2017-06-12,1.261
2017-06-13,1.261
2017-06-14,1.261
2017-06-15,1.261
2017-06-16,1.261
2017-06-19,1.263
2017-06-20,1.263
2017-06-21,1.263
2017-06-22,1.263
2017-06-23,1.264
2017-06-26,1.264
2017-06-27,1.265
2017-06-28,1.265
2017-06-29,1.266
2017-06-30,1.267
2017-07-03,1.268
2017-07-04,1.268
2017-07-05,1.268
2017-07-06,1.268
2017-07-07,1.268
2017-07-10,1.269
2017-07-11,1.268
2017-07-12,1.268
2017-07-13,1.268
2017-07-14,1.268
2017-07-17,1.268
2017-07-18,1.267
2017-07-19,1.268
2017-07-20,1.268
2017-07-21,1.268
2017-07-24,1.27
2017-07-25,1.269
2017-07-26,1.269
2017-07-27,1.269
2017-07-28,1.269
2017-07-31,1.268
2017-08-01,1.268
2017-08-02,1.269
2017-08-03,1.269
2017-08-04,1.268
2017-08-07,1.268
2017-08-08,1.268
2017-08-09,1.269
2017-08-10,1.27
2017-08-11,1.265
2017-08-14,1.268
2017-08-15,1.268
2017-08-16,1.267
2017-08-17,1.267
2017-08-18,1.265
2017-08-21,1.265
2017-08-22,1.265
2017-08-23,1.264
2017-08-24,1.263
2017-08-25,1.264
2017-08-28,1.266
2017-08-29,1.268
2017-08-30,1.268
2017-08-31,1.269
2017-09-01,1.27
2017-09-04,1.271
2017-09-05,1.271
2017-09-06,1.272
2017-09-07,1.272
2017-09-08,1.272
2017-09-11,1.274
2017-09-12,1.272
2017-09-13,1.273
2017-09-14,1.273
2017-09-15,1.275
2017-09-18,1.277
2017-09-19,1.274
2017-09-20,1.275
2017-09-21,1.273
2017-09-22,1.275
2017-09-25,1.274
2017-09-26,1.274
2017-09-27,1.276
2017-09-28,1.276
2017-09-29,1.278
2017-10-09,1.284
2017-10-10,1.287
2017-10-11,1.287
2017-10-12,1.286
2017-10-13,1.291
2017-10-16,1.288
2017-10-17,1.286
2017-10-18,1.287
2017-10-19,1.286
2017-10-20,1.285
2017-10-23,1.288
2017-10-24,1.288
2017-10-25,1.288
2017-10-26,1.288
2017-10-27,1.287
2017-10-30,1.284
2017-10-31,1.286
2017-11-01,1.286
2017-11-02,1.287
2017-11-03,1.287
2017-11-06,1.292
2017-11-07,1.293
2017-11-08,1.293
2017-11-09,1.295
2017-11-10,1.294
2017-11-13,1.294
2017-11-14,1.293
2017-11-15,1.292
2017-11-16,1.293
2017-11-17,1.291
2017-11-20,1.292
2017-11-21,1.292
2017-11-22,1.289
2017-11-23,1.286
2017-11-24,1.286
2017-11-27,1.286
2017-11-28,1.172
2017-11-29,1.172
2017-11-30,1.172
2017-12-01,1.172
2017-12-04,1.173
2017-12-05,1.174
2017-12-06,1.174
2017-12-07,1.173
2017-12-08,1.174
2017-12-11,1.176
2017-12-12,1.175
2017-12-13,1.176
2017-12-14,1.176
2017-12-15,1.176
2017-12-18,1.176
2017-12-19,1.176
2017-12-20,1.176
2017-12-21,1.176
2017-12-22,1.176
2017-12-25,1.176
2017-12-26,1.176
2017-12-27,1.175
2017-12-28,1.175
2017-12-29,1.175
2017-12-31,1.175
2018-01-02,1.177
2018-01-03,1.178
2018-01-04,1.18
2018-01-05,1.18
2018-01-08,1.18
2018-01-09,1.18
2018-01-10,1.18
2018-01-11,1.18
2018-01-12,1.182
2018-01-15,1.181
2018-01-16,1.181
2018-01-17,1.179
2018-01-18,1.18
2018-01-19,1.18
2018-01-22,1.184
2018-01-23,1.187
2018-01-24,1.185
2018-01-25,1.185
2018-01-26,1.185
2018-01-29,1.181
2018-01-30,1.181
2018-01-31,1.184
2018-02-01,1.186
2018-02-02,1.185
2018-02-05,1.185
2018-02-06,1.179
2018-02-07,1.173
2018-02-08,1.174
2018-02-09,1.169
2018-02-12,1.173
2018-02-13,1.177
2018-02-14,1.178
2018-02-22,1.184
2018-02-23,1.185
2018-02-26,1.189
2018-02-27,1.188
2018-02-28,1.19
2018-03-01,1.192
2018-03-02,1.189
2018-03-05,1.189
2018-03-06,1.191
2018-03-07,1.189
2018-03-08,1.191
2018-03-09,1.196
2018-03-12,1.197
2018-03-13,1.196
2018-03-14,1.195
2018-03-15,1.195
2018-03-16,1.192
2018-03-19,1.195
2018-03-20,1.196
2018-03-21,1.194
2018-03-22,1.192
2018-03-23,1.189
2018-03-26,1.193
2018-03-27,1.198
2018-03-28,1.199
2018-03-29,1.199
2018-03-30,1.203
2018-04-02,1.207
2018-04-03,1.206
2018-04-04,1.202
2018-04-09,1.203
2018-04-10,1.201
2018-04-11,1.201
2018-04-12,1.199
2018-04-13,1.196
2018-04-16,1.199
2018-04-17,1.195
2018-04-18,1.201
2018-04-19,1.2
2018-04-20,1.191
2018-04-23,1.186
2018-04-24,1.193
2018-04-25,1.195
2018-04-26,1.19
2018-04-27,1.187
2018-05-02,1.186
2018-05-03,1.186
2018-05-04,1.189
2018-05-07,1.192
2018-05-08,1.193
2018-05-09,1.192
2018-05-10,1.192
2018-05-11,1.19
2018-05-14,1.191
2018-05-15,1.192
2018-05-16,1.189
2018-05-17,1.188
2018-05-18,1.191
2018-05-21,1.194
2018-05-22,1.192
2018-05-23,1.19
2018-05-24,1.19
2018-05-25,1.186
2018-05-28,1.184
2018-05-29,1.183
2018-05-30,1.183
2018-05-31,1.183
2018-06-01,1.181
2018-06-04,1.181
2018-06-05,1.183
2018-06-06,1.185
2018-06-07,1.185
2018-06-08,1.184
2018-06-11,1.183
2018-06-12,1.187
2018-06-13,1.185
2018-06-14,1.184
2018-06-15,1.182
2018-06-19,1.177
2018-06-20,1.178
2018-06-21,1.177
2018-06-22,1.18
2018-06-25,1.18
2018-06-26,1.181
2018-06-27,1.181
2018-06-28,1.179
2018-06-29,1.185
2018-06-30,1.185
2018-07-02,1.186
2018-07-03,1.187
2018-07-04,1.186
2018-07-05,1.186
2018-07-06,1.186
2018-07-09,1.187
2018-07-10,1.189
2018-07-11,1.188
2018-07-12,1.19
2018-07-13,1.191
2018-07-16,1.191
2018-07-17,1.191
2018-07-18,1.189
2018-07-19,1.19
2018-07-20,1.191
2018-07-23,1.192
2018-07-24,1.193
2018-07-25,1.194
2018-07-26,1.192
2018-07-27,1.192
2018-07-30,1.191
2018-07-31,1.191
2018-08-01,1.19
2018-08-02,1.188
2018-08-03,1.188
2018-08-06,1.187
2018-08-07,1.19
2018-08-08,1.188
2018-08-09,1.191
2018-08-10,1.191
2018-08-13,1.192
2018-08-14,1.191
2018-08-15,1.19
2018-08-16,1.19
2018-08-17,1.188
2018-08-20,1.188
2018-08-21,1.189
2018-08-22,1.188
2018-08-23,1.191
2018-08-24,1.192
2018-08-27,1.195
2018-08-28,1.195
2018-08-29,1.194
2018-08-30,1.192
2018-08-31,1.192
2018-09-03,1.193
2018-09-04,1.196
2018-09-05,1.195
2018-09-06,1.192
2018-09-07,1.192
2018-09-10,1.19
2018-09-11,1.191
2018-09-12,1.189
2018-09-13,1.188
2018-09-14,1.186
2018-09-17,1.185
2018-09-18,1.186
2018-09-19,1.188
2018-09-20,1.186
2018-09-21,1.189
2018-09-25,1.19
2018-09-26,1.192
2018-09-27,1.191
2018-09-28,1.191
2018-10-08,1.188
2018-10-09,1.186
2018-10-10,1.185
2018-10-11,1.182
2018-10-12,1.185
2018-10-15,1.185
2018-10-16,1.186
2018-10-17,1.186
2018-10-18,1.187
2018-10-19,1.187
2018-10-22,1.187
2018-10-23,1.187
2018-10-24,1.187
2018-10-25,1.188
2018-10-26,1.188
2018-10-29,1.189
2018-10-30,1.189
2018-10-31,1.189
2018-11-01,1.19
2018-11-02,1.191
2018-11-05,1.192
2018-11-06,1.19
2018-11-07,1.19
2018-11-08,1.19
2018-11-09,1.19
2018-11-12,1.191
2018-11-13,1.191
2018-11-14,1.192
2018-11-15,1.192
2018-11-16,1.193
2018-11-19,1.192
2018-11-20,1.192
2018-11-21,1.192
2018-11-22,1.191
2018-11-23,1.191
2018-11-26,1.191
2018-11-27,1.191
2018-11-28,1.192
2018-11-29,1.192
2018-11-30,1.192
2018-12-03,1.194
2018-12-04,1.195
